Mean_R, SD_R, Mean_G, SD_G, Mean_B, SD_B, Mean_C, SD_C, Mean_M, SD_M, Mean_Y, SD_Y, Mean_K, SD_K
6.970988044523842575e+01,8.697192478880879207e+00,2.823820255599835249e+01,6.565521600671742064e+00,8.185502267417892597e+01,6.692114456140547674e+00,3.844965137123494259e+01,1.157535892294010438e+01,1.679433029231749117e+02,1.254353777273803061e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.731449773258210882e+02,6.692114456140545009e+00
8.171294947481408144e+01,9.930600567652687616e+00,3.645572337652380668e+01,7.304975047872882321e+00,9.501748064095683333e+01,7.375156417272968667e+00,3.634890533007693847e+01,1.194111150089681495e+01,1.580233176740183296e+02,1.209518286349811866e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.599825193590431525e+02,7.375156417272967779e+00
5.819101853621249631e+01,8.676532724354679260e+00,2.388304987578826655e+01,6.519992721446032036e+00,7.255899101853621858e+01,8.162383592964983947e+00,5.034329574140186025e+01,2.154943531726299710e+01,1.720688011569319258e+02,1.280506091804772595e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.824410089814637956e+02,8.162383592964987500e+00
7.132816853966990323e+01,9.136195500148422965e+00,3.004005266864684387e+01,9.826017526019242609e+00,8.665838870686224027e+01,8.871286659391788731e+00,4.529981514048128588e+01,1.404182239436666890e+01,1.682801106883953821e+02,1.760587576349701422e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.683416112931377597e+02,8.871286659391790508e+00
6.623550593076737414e+01,7.714695273208239890e+00,2.733756959573953083e+01,6.145905289486645273e+00,8.314654442023723391e+01,6.170118382175519223e+00,5.230569942892932289e+01,1.272789477887635634e+01,1.716983152165827562e+02,1.373693276195491464e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.718534555797627661e+02,6.170118382175520111e+00
7.410419583216670958e+01,9.160261261494296647e+00,3.193340266389344251e+01,6.715674248070037322e+00,8.485408583656654002e+01,6.836036786714493552e+00,3.294231523110454418e+01,1.296428145440025226e+01,1.599247579021279364e+02,1.238421619950521801e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.701459141634334742e+02,6.836036786714493552e+00
6.513154393927537456e+01,1.002910653569020560e+01,2.763330464042569901e+01,8.381027399965713442e+00,7.739604037874637754e+01,1.121991901248743773e+01,4.022551411074844196e+01,1.339121436713176294e+01,1.655482681677376604e+02,1.264635500868093843e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.776039596212536082e+02,1.121991901248744128e+01
6.851594101532901959e+01,1.139972434357161646e+01,3.025228769598414758e+01,8.000369639082149931e+00,8.649711488022381900e+01,7.984623808080387519e+00,5.309146679574931937e+01,2.746539301648018494e+01,1.669722913306180487e+02,1.460793818537148780e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.685028851197761810e+02,7.984623808080387519e+00
6.314734471313418851e+01,7.913961758873195862e+00,2.441977833096254002e+01,6.843494538225517232e+00,7.792863916548127179e+01,8.698478614173581036e+00,4.817245102007359492e+01,1.585943111331858191e+01,1.761879662404053022e+02,1.149829768011289843e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.770713608345187424e+02,8.698478614173579260e+00
7.327853320897354195e+01,9.817528178429324015e+00,3.066565215256983024e+01,7.019247285046699147e+00,8.757876392911491337e+01,7.575970907804673082e+00,4.234179238477342722e+01,1.367607744718746510e+01,1.666719392626745559e+02,1.214900196223634943e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.674212360708850724e+02,7.575970907804673971e+00
6.807997881355932179e+01,6.161061346780553727e+00,2.862958000997009123e+01,4.282495108580295806e+00,7.934175598205384006e+01,3.871825874245274246e+00,3.632010222539518907e+01,1.498156519750272331e+01,1.633501035203931337e+02,9.482159923113536948e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.756582440179461742e+02,3.871825874245269805e+00
7.228414180111153087e+01,7.241294157962545164e+00,2.843846112340149901e+01,5.333187523974682875e+00,8.347895645605136394e+01,5.232984610613653942e+00,3.461672792466990245e+01,1.039824107700051847e+01,1.687216025458388344e+02,1.054297694304259991e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.715210435439486218e+02,5.232984610613653054e+00
7.144431006905161041e+01,1.420213264377008500e+01,3.292700815355205890e+01,8.360584032190216064e+00,8.360422112121094074e+01,1.099330705630127625e+01,3.911200771478973337e+01,1.956576539034628937e+01,1.554285842288334436e+02,1.791083503897060325e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.713957788787890593e+02,1.099330705630127447e+01
5.705020622422197363e+01,8.546714908548210587e+00,2.269666291713535955e+01,7.155207927616430652e+00,6.781758530183726918e+01,8.858741364109485872e+00,4.033320750049119852e+01,1.673141157386589484e+01,1.710284221450303619e+02,1.381445062111118105e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.871824146981627166e+02,8.858741364109485872e+00
7.779911630813174384e+01,1.196576169480417384e+01,3.061001517450682741e+01,7.082244409057486756e+00,8.873779344818352399e+01,8.065502548663392446e+00,3.256145640876233216e+01,1.670524219838679159e+01,1.679851011265920420e+02,1.259724651036404808e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.662622065518164902e+02,8.065502548663392446e+00
6.419818307069662922e+01,8.408904127064868561e+00,2.461857401188323280e+01,5.689888950450696647e+00,7.781292517006802711e+01,7.779301404885651472e+00,4.465246700187331186e+01,1.757951287440104693e+01,1.751671818137231469e+02,9.826732155648693734e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.771870748299319587e+02,7.779301404885650584e+00
6.101523174682282757e+01,6.138339843780742378e+00,2.486375529529030715e+01,4.445414939180050595e+00,7.251308248193372208e+01,5.598862580051963356e+00,4.034511382392601320e+01,1.552898037771303308e+01,1.680597651893325519e+02,9.213771294981208726e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.824869175180662921e+02,5.598862580051966908e+00
7.292478596004588098e+01,9.047971348180322337e+00,3.203704691542421301e+01,8.471722268632833064e+00,8.578838716560424871e+01,6.937465363760490611e+00,3.836944606956526371e+01,1.906343557167322089e+01,1.609272557588276982e+02,1.610485276434751967e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.692116128343957655e+02,6.937465363760492387e+00
6.292145775453505507e+01,7.103273077435589222e+00,2.537810099689491850e+01,4.922123140883339687e+00,7.502425232881189743e+01,6.094537685394462834e+00,4.082910632784454918e+01,2.050669890648040550e+01,1.693580242236338620e+02,9.950710415177908885e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.799757476711881168e+02,6.094537685394465498e+00
5.943302815684919693e+01,6.558580188701198743e+00,2.444342718949732074e+01,4.307692412852279773e+00,7.145973397823458129e+01,7.441461118690719800e+00,4.207452989840331270e+01,2.090199814732536510e+01,1.680672405657024342e+02,8.545527511201624904e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.835402660217654045e+02,7.441461118690722465e+00
7.480472594397076591e+01,8.147738577428174978e+00,3.072068209500609015e+01,5.603512342278651914e+00,8.390445797807551287e+01,6.681410727559975449e+00,2.802493493175646933e+01,1.144151919192369071e+01,1.623013048126499598e+02,9.983447007966464781e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.710955420219244729e+02,6.681410727559975449e+00
7.784286364325799923e+01,8.410154891782251951e+00,3.339878153597249621e+01,5.436789395771297606e+00,8.867612113858132261e+01,5.546776902987430091e+00,3.143784694233960408e+01,1.706911780701431169e+01,1.594470858618171860e+02,1.059307658504487115e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.663238788614186774e+02,5.546776902987433644e+00
6.078344572957088587e+01,8.698587248098510472e+00,2.411532230719963721e+01,4.682674282545304045e+00,7.739128960554572245e+01,5.313868883168708201e+00,5.463119754585342491e+01,2.567201922738968989e+01,1.760099978366826008e+02,9.932931864200114092e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.776087103944542775e+02,5.313868883168704649e+00
6.632550873475153708e+01,7.725700465490317193e+00,2.428619556062705342e+01,4.461745204015683086e+00,7.946966609612302079e+01,4.893968741810192036e+00,4.264212929957539444e+01,1.558483024718479548e+01,1.775676435248725511e+02,9.332756462815913423e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.755303339038769934e+02,4.893968741810187595e+00
7.478899236232078351e+01,9.320308200093812445e+00,3.140442851400241153e+01,6.949455577256507866e+00,8.866243467774353348e+01,7.400235016619856054e+00,4.050752711878728007e+01,1.120336722821786068e+01,1.656150566308506598e+02,1.167994337270136818e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.663375653222564665e+02,7.400235016619856943e+00
6.378444452085410887e+01,7.413876877673098775e+00,2.574923494825155501e+01,5.460149272876705595e+00,7.626359041364371194e+01,6.426629100527232907e+00,4.188251805812844708e+01,1.457561069870488524e+01,1.696349148290157700e+02,1.032083409086894932e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.787364095863563023e+02,6.426629100527232019e+00
5.887685781618224468e+01,6.735385460875336960e+00,2.159688923802042382e+01,5.402340105780567114e+00,7.402507462686567408e+01,6.503469351355051664e+00,5.195403636171977269e+01,1.769136037506453718e+01,1.813812395387884351e+02,1.100498619923133425e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.809749253731343401e+02,6.503469351355054329e+00
6.833752669204345409e+01,8.933659402997195187e+00,2.645594652307120853e+01,5.712439103167686660e+00,7.751169807817286994e+01,7.087148505795169307e+00,3.084663518373139368e+01,1.389159861052532996e+01,1.688268244536274949e+02,1.112147956890719591e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.774883019218271158e+02,7.087148505795168418e+00
8.331443203838701095e+01,8.432608904932383354e+00,3.547965304050936908e+01,6.411202099811250221e+00,9.506325551351849867e+01,6.505434148885610668e+00,3.193746110220189038e+01,9.173628498627300232e+00,1.605106361457160062e+02,1.036148577662524772e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.599367444864815013e+02,6.505434148885608003e+00
5.808587599691278314e+01,7.882627771208433387e+00,2.286411113969642273e+01,4.582065448307353961e+00,7.251510162078723454e+01,7.718711599488223385e+00,4.999625392896451359e+01,2.514532143918413354e+01,1.750659822979490059e+02,8.550350167320743822e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.824848983792127513e+02,7.718711599488226938e+00
6.557173125555327431e+01,8.556136292484685768e+00,2.735674253297792191e+01,7.783927974389670545e+00,7.681898024741985864e+01,1.093067569687715412e+01,3.635811172315671769e+01,1.773450325715431930e+01,1.654878361877294992e+02,1.175272898935361532e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.781810197525801414e+02,1.093067569687715590e+01
6.251700709341081819e+01,8.060619114776205407e+00,2.372100675155969540e+01,5.026820864230735708e+00,7.168340312793777969e+01,7.849922671520139339e+00,3.257382771447878866e+01,1.577107714258981375e+01,1.712913423699268662e+02,8.559981134306635653e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.833165968720622061e+02,7.849922671520141115e+00
6.253164599509260313e+01,7.439871245862204496e+00,2.480047729488084585e+01,5.336146467076586575e+00,8.032493025444523482e+01,5.088480998984066694e+00,5.702495027667801253e+01,1.328487088021834595e+01,1.768682764534336229e+02,1.189522504068259501e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.746750697455547652e+02,5.088480998984063142e+00
6.496341100275441249e+01,7.333356821680655280e+00,2.503781731556614432e+01,4.350041468305389181e+00,7.488613861386139092e+01,6.123735595764443040e+00,3.382637960406442801e+01,1.710560939862757834e+01,1.702315763121598877e+02,8.573210399142343618e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.801138613861386091e+02,6.123735595764446593e+00
7.106462990561351489e+01,7.146379225900162169e+00,2.967610531544957908e+01,5.546986698516474412e+00,8.454942871336314170e+01,5.172553182879517486e+00,4.093780195924110643e+01,1.310791110957509353e+01,1.660850867675886207e+02,1.097199816402803663e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.704505712866368583e+02,5.172553182879518374e+00
6.257754691413789061e+01,7.165035423951461979e+00,2.438114400689853412e+01,5.781681536391166887e+00,7.514384264772307631e+01,7.055135733713683521e+00,4.235389159847140661e+01,1.788303899009315856e+01,1.730500887630367117e+02,1.106177534018865671e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.798561573522769379e+02,7.055135733713686186e+00
7.297302984499570755e+01,8.565643327324952594e+00,3.125766871165644289e+01,5.926732817223229866e+00,8.274784386947629855e+01,6.498630614590848786e+00,3.048943565130248601e+01,1.493209098658442002e+01,1.593964304772112541e+02,1.081085164694429146e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.722521561305237014e+02,6.498630614590847010e+00
6.888145567169956962e+01,7.202626608801677044e+00,3.033477868112014519e+01,6.133442292555011832e+00,8.519979352174473775e+01,6.052129541943731539e+00,4.877797062936557637e+01,1.669116030457794864e+01,1.648583886316154121e+02,1.140188548111281541e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.698002064782552623e+02,6.052129541943731539e+00
6.867796399751706815e+01,7.475834344377618734e+00,3.010126215601075828e+01,5.146185799685512485e+00,8.034227188081936788e+01,6.875632715158454644e+00,3.671454412817845281e+01,1.898786432824018533e+01,1.599548389889729947e+02,8.807511982068476186e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.746577281191806321e+02,6.875632715158449315e+00
7.078025107287530204e+01,6.510424972491079210e+00,2.792848834877471731e+01,4.876896680671180206e+00,8.028544499258011058e+01,5.236191263953747566e+00,3.032133823907239289e+01,1.243184154044467782e+01,1.668226244171905250e+02,9.506681063340073123e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.747145550074198752e+02,5.236191263953742236e+00
6.018510983246972046e+01,7.342888969625050777e+00,2.356823600470483626e+01,4.792386027528825032e+00,7.414349747274056313e+01,5.677295955531347360e+00,4.818447261866188569e+01,1.751028642925948020e+01,1.745572318187177245e+02,9.782579745496621015e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.808565025272594369e+02,5.677295955531351801e+00
6.677087373337339216e+01,1.236040824187698384e+01,2.759312266134979552e+01,6.736536453971181615e+00,8.240349056346106238e+01,8.741592109183391912e+00,5.007067651142880749e+01,1.979793036688034036e+01,1.702164535331953914e+02,1.552752218347062829e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.725965094365389234e+02,8.741592109183391912e+00
6.372680799879717028e+01,7.676765819253885681e+00,2.627627424447451432e+01,5.275785401590482593e+00,7.695895354082092865e+01,5.342899831292329260e+00,4.436078376158094727e+01,1.453949759046111723e+01,1.685557416232823869e+02,1.169689620264088070e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.780410464591790571e+02,5.342899831292326596e+00
7.460667985058229590e+01,7.870132969255076105e+00,2.815684464952757793e+01,4.580408929947066277e+00,8.325212041309602284e+01,5.568788722048036099e+00,2.691202371791529657e+01,1.244125293585872072e+01,1.692265730749402053e+02,8.281754421113316056e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.717478795869039629e+02,5.568788722048035211e+00
6.115162748643761148e+01,9.985671111658088961e+00,2.571642555756479709e+01,6.093131064939985464e+00,7.824523809523809348e+01,7.113510686453515142e+00,5.631738667208890092e+01,2.182799573773667134e+01,1.720412012029340758e+02,1.155596896569668708e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.767547619047618923e+02,7.113510686453512477e+00
7.095925223516661617e+01,8.863110063876035838e+00,3.064513681929016542e+01,6.768530465439593691e+00,8.507320509347060522e+01,6.804719304874900843e+00,4.284716896989653634e+01,1.319024504123723673e+01,1.640459688047766633e+02,1.206268536407496406e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.699267949065294090e+02,6.804719304874900843e+00
6.949002261540508130e+01,9.165034072220530348e+00,2.849605339009356442e+01,8.920734508967955279e+00,7.975737217861735928e+01,9.261112923362844640e+00,3.275534641868442520e+01,1.611978790936975869e+01,1.655120139702047766e+02,1.557049817875588005e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.752426278213826549e+02,9.261112923362846416e+00
7.396537074544286838e+01,9.952107627182199323e+00,3.205720495973916684e+01,6.633926344264489572e+00,8.828543200118559753e+01,6.930736763364226505e+00,4.186355757531003974e+01,1.868463334095224937e+01,1.632302012124157216e+02,1.147517426622384384e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.667145679988144025e+02,6.930736763364229169e+00
7.825075114304375745e+01,1.338480954204928963e+01,3.455617243631613178e+01,8.408194005493385248e+00,9.185225342913128088e+01,9.681781382668317448e+00,3.918404583697812882e+01,1.756611963023090439e+01,1.602080786688005674e+02,1.431295894234850508e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.631477465708687191e+02,9.681781382668317448e+00
6.872056419209133082e+01,8.120869288865934621e+00,2.871272203286502034e+01,6.053750953751358743e+00,7.880552553551140704e+01,6.764810555422497984e+00,3.298488725712631719e+01,1.346784496981910983e+01,1.629273252841380781e+02,1.135257802382535708e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.761944744644885930e+02,6.764810555422496208e+00
6.863886600254662085e+01,7.681941859102625614e+00,2.782038798591865714e+01,6.044260950227234197e+00,8.336353082166129980e+01,6.014507609681140288e+00,4.525355537916502158e+01,1.500960316783704052e+01,1.706370340057424357e+02,1.179300140411194064e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.716364691783387002e+02,6.014507609681141176e+00
6.439896968664849908e+01,7.832345380308382232e+00,2.592464237057220799e+01,6.333584876333873126e+00,7.614202997275204154e+01,7.661294077496368260e+00,3.938617589446769074e+01,1.311521976037938408e+01,1.691036536674435524e+02,1.116827050306482683e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.788579700272479442e+02,7.661294077496368260e+00
6.637144291931704743e+01,7.319866343125710273e+00,2.723063274188148597e+01,5.627548847188422521e+00,8.108332775359892253e+01,5.881737059833670678e+00,4.631967203469298511e+01,1.690066850653722597e+01,1.700215405480208233e+02,1.080899681225834996e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.739166722464010775e+02,5.881737059833667125e+00
6.006316718129686905e+01,6.667745061054965561e+00,2.299876488751654335e+01,4.697031720986250214e+00,7.204353771504190718e+01,7.107139089515994712e+00,4.182539711943812222e+01,1.913931645705399021e+01,1.740845758912882673e+02,9.163297134063350668e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.829564622849580928e+02,7.107139089515998265e+00
6.060384977789743033e+01,6.652414173457660951e+00,2.194516085610445444e+01,3.486787524872969168e+00,7.241798357787050122e+01,5.005143099824777231e+00,4.161237411873469938e+01,1.816020441450585210e+01,1.780823753264684512e+02,7.306439016222144645e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.825820164221294988e+02,5.005143099824782560e+00
6.462634420401175817e+01,6.741409935508206885e+00,2.467800553043936418e+01,3.868860762053805580e+00,7.600232629592240130e+01,5.814793889114934444e+00,3.785353788083294546e+01,1.967974984999818133e+01,1.725648945336936890e+02,7.138441631442116631e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.789976737040776129e+02,5.814793889114934444e+00
5.740621333184332542e+01,9.089903872415886710e+00,2.423154718667933238e+01,1.039371736678397262e+01,7.242970888975806076e+01,1.067166790792022546e+01,5.183138103917515593e+01,2.376907932056095163e+01,1.723450479982486172e+02,2.029526852369072998e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.825702911102419534e+02,1.067166790792022724e+01
8.197337352424014512e+01,7.814866412765921311e+00,3.516595495269195482e+01,5.705968275260756783e+00,8.938549778112701460e+01,5.622030923242204103e+00,2.153212476781287776e+01,1.064943490076957389e+01,1.552442614483087766e+02,1.049404128215747001e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.656145022188729854e+02,5.622030923242205880e+00
8.866114055351722811e+01,8.934538174478600325e+00,4.277506001721248197e+01,9.410814773857913096e+00,9.929791185396567244e+01,6.491508014535583904e+00,2.710249695006441684e+01,1.950897032744022042e+01,1.461270641648880542e+02,1.662806340136529926e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.557020881460343276e+02,6.491508014535583015e+00
5.867337382941027357e+01,9.928853322686890692e+00,2.652958744621614784e+01,6.447641491013842874e+00,8.345601113642115365e+01,5.837214344821771483e+00,7.678594908286956411e+01,1.882124670681066547e+01,1.747601682417715665e+02,1.400757755622966805e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.715439888635788463e+02,5.837214344821770595e+00
7.614964672517908184e+01,8.512728299400274423e+00,3.393760848837493427e+01,6.988454085028639184e+00,9.105972667041537250e+01,6.411309104048109830e+00,4.195492055409603438e+01,1.595698917479877643e+01,1.607241715432527656e+02,1.204348181226835379e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.639402733295846133e+02,6.411309104048112495e+00
5.977188464356282083e+01,7.497880784170805057e+00,2.402528694802743914e+01,6.227267471334502424e+00,7.116315520724640464e+01,7.266448800129806429e+00,4.081600314028689525e+01,1.578232777938926468e+01,1.699505976687414659e+02,1.211492207403781940e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.838368447927535954e+02,7.266448800129808205e+00
6.467934909857176251e+01,7.551650271256062474e+00,2.555300280964645410e+01,5.086128971158134782e+00,7.667651018496839299e+01,5.907761570759191727e+00,4.034086837414578497e+01,1.258051712885338702e+01,1.706960545120987831e+02,9.977573428382275011e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.783234898150316212e+02,5.907761570759191727e+00
6.882426453967126179e+01,7.334560056897718283e+00,2.857596796589918142e+01,5.157915841044999006e+00,8.309542416120386576e+01,5.481177324273490470e+00,4.389707387861000853e+01,1.645998854656297539e+01,1.678275882283802218e+02,9.985511458670432106e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.719045758387961484e+02,5.481177324273488694e+00
7.337765972241537327e+01,7.169045557419155834e+00,3.174872750535421417e+01,5.013097201970390770e+00,8.368447695602591807e+01,5.616957377411333496e+00,3.161656515634583187e+01,1.298086684965551818e+01,1.587437401243480792e+02,8.985055759598855829e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.713155230439740819e+02,5.616957377411332608e+00
6.857935840442148390e+01,8.302589774829732150e+00,2.630022227562177051e+01,4.647240949501520113e+00,7.935071488645921534e+01,6.915616785683242895e+00,3.464587339698376667e+01,1.858621579741524599e+01,1.709957967977052249e+02,8.146894334657327263e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.756492851135407989e+02,6.915616785683242895e+00
6.102672976083898249e+01,5.875860632957580876e+00,2.420190135140896004e+01,3.922023102582941068e+00,7.382265421835698760e+01,5.888804366142627700e+00,4.381802813654505968e+01,1.713477717441558923e+01,1.717355755037504252e+02,7.678916715017989780e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.811773457816429982e+02,5.888804366142630364e+00
7.833075105042016162e+01,8.927611678173475340e+00,3.120496323529411598e+01,5.807859383490293403e+00,8.632323398109244295e+01,7.165579275857129282e+00,2.401656352339648848e+01,1.254057981330275595e+01,1.635293988988831018e+02,9.667457807756427712e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.686767660189075571e+02,7.165579275857129282e+00
6.358712164153723734e+01,9.755707226618435257e+00,2.672197029815213654e+01,7.776630467349815667e+00,7.844626459585080624e+01,1.121771731055379107e+01,4.815825557133861423e+01,1.388560388694917513e+01,1.694357932565489193e+02,1.151809447406982123e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.765537354041491938e+02,1.121771731055379107e+01
6.754691096870527645e+01,8.403795064623180266e+00,2.807157966776581759e+01,5.399380496759407677e+00,8.060474086978162234e+01,6.408489976439066815e+00,4.182420772509131979e+01,1.352177849991527125e+01,1.668694588884832797e+02,9.513878583876932638e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.743952591302183919e+02,6.408489976439064151e+00
6.626136804782731815e+01,8.457972125676047170e+00,2.665312249281813806e+01,7.869115211827500289e+00,7.937705427159087890e+01,9.818703503520914921e+00,4.178014037196343367e+01,1.551651669508290254e+01,1.707840273549428503e+02,1.292519872408895409e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.756229457284091211e+02,9.818703503520913145e+00
6.403742144739509001e+01,8.811176535983658908e+00,2.672150821001418919e+01,5.289594602995738803e+00,7.851449422258261279e+01,5.420426967934743878e+00,4.714062505910930412e+01,2.341533492341478961e+01,1.687971581678669963e+02,1.161504932901905995e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.764855057774173872e+02,5.420426967934739437e+00
5.897858309637606311e+01,8.851284469533768018e+00,2.285625264686309066e+01,6.184874652605836687e+00,7.418113618488716554e+01,8.734450253283407406e+00,5.261325219666405673e+01,1.178837690950430428e+01,1.774658337619855217e+02,1.054469195319543573e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.808188638151128202e+02,8.734450253283410959e+00
7.670739418983220048e+01,1.007549143193161534e+01,3.327926997245179308e+01,7.114096510733424417e+00,8.918858001502628952e+01,7.217659098848384858e+00,3.650460653194446081e+01,1.234946886680337919e+01,1.608040195706033160e+02,1.235284670417123287e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.658114199849736963e+02,7.217659098848386634e+00
6.796930032449775183e+01,6.683567545877574290e+00,2.792948554344259193e+01,5.281956444363702374e+00,8.108127028110985179e+01,4.747259538960498126e+00,4.150028312792080243e+01,1.289480310772241012e+01,1.677425820274780222e+02,1.089780008913423082e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.739187297188901482e+02,4.747259538960494574e+00
6.335866224025574667e+01,9.286921426157258352e+00,2.642649288905283100e+01,7.554438996174952514e+00,7.909213492356244046e+01,8.206700158065858730e+00,5.098641264398518302e+01,1.693197014687465796e+01,1.709885396128065622e+02,1.371914785090643285e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.759078650764375595e+02,8.206700158065855177e+00
6.055506593760051715e+01,7.216333255318227557e+00,2.466140238018655495e+01,5.208439420626358896e+00,7.491479575426181725e+01,6.491990497719815956e+00,4.870758507567684603e+01,1.860425421103557753e+01,1.717008029687473538e+02,1.077601691166543141e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.800852042457381685e+02,6.491990497719818620e+00
7.168183681836818266e+01,6.246779808042401960e+00,2.914506690521450594e+01,4.456094071179295568e+00,8.237079279883707272e+01,4.229007428384675471e+00,3.334615709273500528e+01,1.119071913749277769e+01,1.651579812642001173e+02,9.256328452496992654e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.726292072011629273e+02,4.229007428384673695e+00
7.501691448111623117e+01,1.062718940950249547e+01,3.271904863676609665e+01,7.190641860667177809e+00,8.482429090464995625e+01,8.489079829880386896e+00,3.021925992060054611e+01,1.423001122759505677e+01,1.577234394315098029e+02,1.226728800526153051e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.701757090953500438e+02,8.489079829880386896e+00
6.124291695342968467e+01,9.039396659796745226e+00,2.679943794448267980e+01,6.524226625685913383e+00,7.602256824959853532e+01,7.706530137213515097e+00,4.997797419116878359e+01,1.843084403318361097e+01,1.660885581071326840e+02,1.299129621989938066e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.789774317504014789e+02,7.706530137213515985e+00
7.020937651039149330e+01,9.362037791905169826e+00,2.792150797486708669e+01,6.491904945299973306e+00,8.151321894635088938e+01,7.585698190867314672e+00,3.589865387763103399e+01,1.430939024969434215e+01,1.685643306201183975e+02,1.172119113692088277e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.734867810536491106e+02,7.585698190867312007e+00
6.315024955080854596e+01,6.982811543705977009e+00,2.417244959073667232e+01,4.883960695886301551e+00,7.334102615292474070e+01,5.681013885859319323e+00,3.563765692741823443e+01,1.437205867772505385e+01,1.716041402738573254e+02,9.815445397158983454e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.816589738470752593e+02,5.681013885859325541e+00
