Mean_R, SD_R, Mean_G, SD_G, Mean_B, SD_B, Mean_C, SD_C, Mean_M, SD_M, Mean_Y, SD_Y, Mean_K, SD_K
6.295961521411472717e+01,8.030463900074337857e+00,2.510129444099654350e+01,6.735248753329860172e+00,7.710670272187250873e+01,8.596103439934346113e+00,4.615845182152901316e+01,2.069201986204615551e+01,1.731447010617607702e+02,1.208543278449134206e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.778932972781275055e+02,8.596103439934347890e+00
6.777616289275057682e+01,1.058978814425909931e+01,2.857630331753554387e+01,6.675185196722535075e+00,7.751219940319465707e+01,9.584843754328401744e+00,3.251853828652598111e+01,1.639604621025682007e+01,1.621339255819370919e+02,1.063221393710270490e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.774878005968053287e+02,9.584843754328401744e+00
6.691002016057723267e+01,7.670183535164591504e+00,2.763116754500760308e+01,6.100844995984416208e+00,7.796600997418030943e+01,7.461693957999868232e+00,3.591216395981567189e+01,1.732879775481968920e+01,1.655385106301369547e+02,1.128135958467954048e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.770339900258196906e+02,7.461693957999868232e+00
8.096761878976580817e+01,8.140779847341386599e+00,3.497371057262758853e+01,5.105603281139649674e+00,9.324935697847570282e+01,5.056714818443160731e+00,3.387689987573609329e+01,1.545563854444683471e+01,1.597738471883096736e+02,9.359539778819646827e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.617506430215242972e+02,5.056714818443158954e+00
5.878618891111746336e+01,6.277489818107375719e+00,2.349989282652186162e+01,4.123148946308024421e+00,7.267090597313517719e+01,6.740903670033604911e+00,4.822355846279688762e+01,1.786628781456477810e+01,1.728875473068389681e+02,7.989068067792448602e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.823290940268648228e+02,6.740903670033608464e+00
5.659857742802012837e+01,7.346174926253450366e+00,2.148295562029435146e+01,6.438305896127675787e+00,6.721906095115583923e+01,8.254487768084123545e+00,3.980080496136078949e+01,1.765504075814425988e+01,1.748300059507783430e+02,1.304910731477860963e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.877809390488441466e+02,8.254487768084121768e+00
7.252267529665587631e+01,9.474730678474562851e+00,3.068030204962243701e+01,5.969170554107122939e+00,8.263775620280475209e+01,6.529805412063934611e+00,3.149780707162692295e+01,2.085711889591643597e+01,1.610949552022900662e+02,1.102339355981653313e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.723622437971952479e+02,6.529805412063933723e+00
7.492351866353432399e+01,1.193241482903273187e+01,3.434310325539769337e+01,8.145890052032076056e+00,8.952425700115598772e+01,7.685847244024297531e+00,4.272847465192097616e+01,1.943316328645537894e+01,1.582724388497146606e+02,1.520199065114589132e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.654757429988440265e+02,7.685847244024296643e+00
6.906255352790039126e+01,1.353266247934641697e+01,3.124998352987680406e+01,9.516747272805401892e+00,8.068990052045589323e+01,9.876706707253413597e+00,3.809162893968127861e+01,2.303308099310881829e+01,1.581772453865088153e+02,1.793428595679653270e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.743100994795441068e+02,9.876706707253413597e+00
7.054042966969521444e+01,6.659728561479007602e+00,2.945941839618341618e+01,6.842717710054125213e+00,8.292707162174481539e+01,8.057790166811608756e+00,3.732213747558114392e+01,1.761102933476578869e+01,1.654231322950131755e+02,1.173964321883868323e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.720729283782551988e+02,8.057790166811603427e+00
6.258803930665091997e+01,6.829030164367764222e+00,2.452739234954240644e+01,3.662435672932476738e+00,7.124583526633207953e+01,6.691065748816479974e+00,3.074876406784488836e+01,1.678158373218236932e+01,1.675161321542151427e+02,6.458940391865470865e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.837541647336679205e+02,6.691065748816481751e+00
8.160877687090470545e+01,9.065898655802461903e+00,3.598738360731118746e+01,7.138951998062179172e+00,9.011415105184504171e+01,6.443188175988200150e+00,2.449555780608662303e+01,1.444393550634556611e+01,1.540213659733821032e+02,1.316645414146235460e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.648858489481549725e+02,6.443188175988201039e+00
5.425751909738869472e+01,7.013637225106413631e+00,2.146019113369770182e+01,4.257636721563798687e+00,6.758733659347332434e+01,6.687842569782326052e+00,5.026086500275174984e+01,1.720833284244306327e+01,1.745327022929204475e+02,8.234513068818824166e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.874126634065266614e+02,6.687842569782326940e+00
7.280931000521407270e+01,8.195170281124701361e+00,3.066348994843867715e+01,6.456468884928784568e+00,8.423133074561148703e+01,5.391531425101787178e+00,3.492288464588774133e+01,1.617051657923899910e+01,1.628738870213157668e+02,1.323008316657600503e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.707686692543884988e+02,5.391531425101787178e+00
8.642576672003941951e+01,1.065237827445599983e+01,4.199187092006404498e+01,1.021686189414347545e+01,9.862377140041877510e+01,8.227437148033725833e+00,3.154770830559392536e+01,2.054144266416773590e+01,1.476955399885155487e+02,1.759389900127501605e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.563762285995812249e+02,8.227437148033724057e+00
8.642703405077629952e+01,6.324080403952869744e+00,4.225681348703938056e+01,6.931843850937660534e+00,9.520120610381822246e+01,4.991322904395649296e+00,2.350193009606264738e+01,1.181647241249151925e+01,1.424161695214139627e+02,1.269252092068274074e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.597987938961817918e+02,4.991322904395645743e+00
7.814374918693899019e+01,8.168296311383295816e+00,3.197961927063006726e+01,8.336169035910513614e+00,8.385746498417240957e+01,8.957503627049781869e+00,1.716985619317110334e+01,8.616916781174678519e+00,1.590930740545366859e+02,1.354807313084947040e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.711425350158275762e+02,8.957503627049778316e+00
9.042237680112019405e+01,6.638631519637997691e+00,4.114413478476895847e+01,6.302050761507272725e+00,9.956014273454086094e+01,6.587655324294730441e+00,2.319400370613087858e+01,1.231254441357481255e+01,1.501551390351602038e+02,9.191764127329939527e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.554398572654591533e+02,6.587655324294727777e+00
7.307098016238386151e+01,8.151219685938409398e+00,3.500555230043804755e+01,1.226122339982458875e+01,8.732859016210484526e+01,8.280605812593458737e+00,4.105554560829670407e+01,1.971733039041775726e+01,1.549214152173425134e+02,2.386549327791099628e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.676714098378951405e+02,8.280605812593460513e+00
7.677476190476190254e+01,1.003156436820645503e+01,3.548365079365079566e+01,6.739204371481443800e+00,8.730087301587300885e+01,7.659729731217909787e+00,3.100105594202886294e+01,1.961623106113865944e+01,1.522221017371822427e+02,1.123886817406954464e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.676991269841269911e+02,7.659729731217908899e+00
8.688570002495632139e+01,6.729480834828303948e+00,3.915547791365111152e+01,6.327543085247603116e+00,9.286669162299310187e+01,5.483190224450078532e+00,1.657214388428274177e+01,8.689063144986523213e+00,1.480756503008801985e+02,1.099204478242330651e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.621333083770068981e+02,5.483190224450077643e+00
7.743150203188496050e+01,1.033564926039316845e+01,3.310182869646764914e+01,7.469576290528584295e+00,8.762796967802438530e+01,7.685099689705956472e+00,3.016656522681875074e+01,1.704470293638619438e+01,1.597452390868553209e+02,1.331793189142905831e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.673720303219756147e+02,7.685099689705956472e+00
7.412487145993718229e+01,1.123200159250618135e+01,3.151816236346961020e+01,6.127526159006743356e+00,8.655657152385981590e+01,6.844641521123342898e+00,3.773759749121668250e+01,2.010765938666246910e+01,1.628463586111683981e+02,1.149947459304692821e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.684434284761401841e+02,6.844641521123346450e+00
6.184105625252934146e+01,7.509533259710974740e+00,2.407173209227033439e+01,4.360780261226629761e+00,6.753824362606232512e+01,7.133579372590552303e+00,2.163063198945273413e+01,1.162010391622592387e+01,1.646768025890139313e+02,7.363103870119572569e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.874617563739376749e+02,7.133579372590552303e+00
6.590271096270303985e+01,5.640661945907278430e+00,2.577333182409870460e+01,2.984416237234351676e+00,7.664327352991114140e+01,4.253728663416114664e+00,3.552559665161807345e+01,1.739891669210468095e+01,1.693825038613405525e+02,7.009782989768150507e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.783567264700888586e+02,4.253728663416111999e+00
6.345480497818834920e+01,6.333916549192800005e+00,2.577347959969207025e+01,5.998712314063720186e+00,7.546712214523992657e+01,6.405183530929111413e+00,4.033724785074561225e+01,1.541492054290462477e+01,1.688438375097628352e+02,1.228999130646825932e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.795328778547600734e+02,6.405183530929113189e+00
7.281450348432055364e+01,8.507848831492887953e+00,3.139211672473867765e+01,6.200486005479358909e+00,8.221685540069685771e+01,7.558394267925207188e+00,2.916783012122629870e+01,1.639519775539023883e+01,1.584438299616071504e+02,1.045442542669600705e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.727831445993031423e+02,7.558394267925205412e+00
7.190188009360122123e+01,7.403025317072785327e+00,2.793875574921326432e+01,6.599317979168463744e+00,8.061139352860486440e+01,6.493344085115995590e+00,2.742595631584859461e+01,1.688651209171102252e+01,1.674788914366802999e+02,1.212015726267549454e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.743886064713951498e+02,6.493344085115992925e+00
7.842229428455614482e+01,7.496501561605930064e+00,3.338529928388055623e+01,4.966327374272224482e+00,9.004010268882584000e+01,4.983996785631871873e+00,3.312452176362342016e+01,1.429715451901746803e+01,1.608661131127216493e+02,9.171352972263250081e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.649598973111741600e+02,4.983996785631874538e+00
7.389896265560166455e+01,7.708286528155696260e+00,2.920613515115589820e+01,4.892027222985988466e+00,8.514908120924718560e+01,4.931553203418492792e+00,3.405301315017246111e+01,1.483424518119595881e+01,1.679944758437167138e+02,9.974257294487596681e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.698509187907528144e+02,4.931553203418495457e+00
7.029288572143035196e+01,9.221008412789290176e+00,3.099518629657414337e+01,6.615302705963284069e+00,8.306457864466116803e+01,7.006749729846088570e+00,3.962876262600339317e+01,1.841859699795344341e+01,1.607271742756740593e+02,1.230024327309870991e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.719354213553388320e+02,7.006749729846086794e+00
7.157829147182181373e+01,7.412708860238912401e+00,3.073668225425444689e+01,6.727113048503781556e+00,8.588379212264378282e+01,7.204194507255289537e+00,4.243962651585313495e+01,1.359194259781227210e+01,1.645983863190301690e+02,1.120837162199585890e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.691162078773562030e+02,7.204194507255292201e+00
8.266234383487234538e+01,8.129944431661085602e+00,3.810497012493210178e+01,9.569192247130960283e+00,9.155010863661053122e+01,7.423985691029802325e+00,2.470710833519249405e+01,1.444275874675575722e+01,1.501704454092547678e+02,1.699888051445128312e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.634498913633894688e+02,7.423985691029803213e+00
7.761976047904191489e+01,7.837335713133275483e+00,3.241017964071856028e+01,5.675237838067001661e+00,8.899161676646706098e+01,5.023008893497006078e+00,3.291367924845031467e+01,1.426827789231483834e+01,1.626595200016202227e+02,1.107726969660342498e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.660083832335329248e+02,5.023008893497011407e+00
6.300155818400736507e+01,8.913089210204654833e+00,2.434446490544656072e+01,7.180571419901662367e+00,7.365479141582264333e+01,8.834717385079192908e+00,3.689627735888781501e+01,1.559187092699777999e+01,1.721006815281254489e+02,1.337963209071624071e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.813452085841773567e+02,8.834717385079194685e+00
8.329912302328038720e+01,1.204679611612056789e+01,3.909611523967174662e+01,1.042710405862752232e+01,9.324558870144049649e+01,1.032683332015078292e+01,2.748199456510310412e+01,1.872295408563966745e+01,1.497218885293939366e+02,1.727767120364339348e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.617544112985595177e+02,1.032683332015078115e+01
7.435131216470929871e+01,1.360263223373962482e+01,3.180142090764100260e+01,7.186817411657067112e+00,8.775273307235029563e+01,8.461240604888427441e+00,4.082130916931962616e+01,2.294905902600076075e+01,1.634268057803734848e+02,1.417121496100414646e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.672472669276496902e+02,8.461240604888429218e+00
6.790794562053980599e+01,6.931046603954277963e+00,2.793493601243870472e+01,4.124530712812900290e+00,7.929888769285970795e+01,5.558129671444270059e+00,3.646561397988242703e+01,1.842704298347783975e+01,1.655095096018214917e+02,7.891503060359505106e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.757011123071403063e+02,5.558129671444266506e+00
7.015614882437238009e+01,8.455011211916636071e+00,2.867196539461811966e+01,5.672623493269947303e+00,8.300490950586487315e+01,4.850867865922097621e+00,3.998378947059635635e+01,1.753906089462107687e+01,1.674207757627396518e+02,1.322523758663226623e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.719950904941351268e+02,4.850867865922094957e+00
6.481770435446905765e+01,8.050291915503237306e+00,2.647431245225362773e+01,7.392927383061464575e+00,7.662356760886171969e+01,8.335276658835182317e+00,3.893644263178570952e+01,1.804926821842536455e+01,1.681958387611147145e+02,1.424425853694735089e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.783764323911382803e+02,8.335276658835184094e+00
6.589825984840396700e+01,5.865738988350553740e+00,2.715974520479698384e+01,3.728509009037128230e+00,7.683498807871606573e+01,5.467399165911345449e+00,3.597795360894148331e+01,1.658231252244679155e+01,1.650927171618097589e+02,7.652719565600931695e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.781650119212839343e+02,5.467399165911342784e+00
7.099708618477330901e+01,1.031760224169392259e+01,2.962689798973481459e+01,8.319791273843414103e+00,8.214170765611633840e+01,8.615425792349608258e+00,3.508004055949309929e+01,1.651132111228310606e+01,1.644375263227603909e+02,1.490489769871274461e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.728582923438836474e+02,8.615425792349604706e+00
6.772924159294358049e+01,6.569390356741256376e+00,2.767920615336150902e+01,7.593690481036406759e+00,7.920743968708161731e+01,6.035537377264307501e+00,3.655949897048432717e+01,1.858007051040948099e+01,1.670324925542209087e+02,1.631053821514641200e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.757925603129183969e+02,6.035537377264304837e+00
6.237714621861098152e+01,9.259980667405036669e+00,2.634284348689289956e+01,6.713624911886771685e+00,6.931420272804146521e+01,9.284971717040820138e+00,2.558387852993380562e+01,1.339975684506211628e+01,1.593093153561735846e+02,1.119676079485040354e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.856857972719585348e+02,9.284971717040816586e+00
6.398597896845267741e+01,9.139692080656701023e+00,3.020510766149223869e+01,9.155901908636158382e+00,8.057966950425638686e+01,7.070993733993995889e+00,5.287528223975929365e+01,1.891579766110539751e+01,1.610364335638451792e+02,1.948760836813007558e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.744203304957436274e+02,7.070993733993994113e+00
8.327569475077194738e+01,7.566734283837225128e+00,3.667321650559409818e+01,5.551878646959972130e+00,9.538934113967196993e+01,4.988726460940331897e+00,3.258283222788131894e+01,1.380453760847615996e+01,1.573958149411211878e+02,9.890188418330220443e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.596106588603280159e+02,4.988726460940329233e+00
6.530973592109450010e+01,7.819348561432189371e+00,2.289558807932972684e+01,5.344547281748459611e+00,6.997974334499946281e+01,7.283417001491492293e+00,1.721075469105860734e+01,1.047246051802261491e+01,1.724740395594427014e+02,1.030757135905517963e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.850202566550005372e+02,7.283417001491494958e+00
6.565524850267941304e+01,8.922790032019904061e+00,2.577177682042660578e+01,5.600386318407955422e+00,8.039669363594970264e+01,5.694673267876489753e+00,4.757053459068030321e+01,1.615937423152617569e+01,1.736797258426126405e+02,1.406548216726361034e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.746033063640502974e+02,5.694673267876487088e+00
7.233924990716673165e+01,8.389932194588080705e+00,2.988310434459710407e+01,7.888877354037620471e+00,7.997549201633864868e+01,8.284860240164805489e+00,2.431466256491986400e+01,1.302544050107442963e+01,1.610111848733334625e+02,1.436814896526004937e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.750245079836613513e+02,8.284860240164801937e+00
4.791922621397552007e+01,5.752373776082608359e+00,1.900217133833399075e+01,3.320876794407122468e+00,6.216229767074614898e+01,7.179872166130290445e+00,5.751383306441345411e+01,1.962506806961060590e+01,1.772131556600129443e+02,6.983529154610804923e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.928377023292538581e+02,7.179872166130288669e+00
7.197981601913940608e+01,6.176365024356196720e+00,3.021511608316204445e+01,6.502196224947401682e+00,8.085113050510496180e+01,6.120583778974801881e+00,2.774524675895137094e+01,1.400600916813794328e+01,1.605039903423216856e+02,1.293610422398876203e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.741488694948950240e+02,6.120583778974798328e+00
5.937978511226918954e+01,6.771189542161949682e+00,2.335459692466061909e+01,4.020528444995045803e+00,7.049729781895386793e+01,6.250453944826681152e+00,3.999524308446120102e+01,1.852141947575626091e+01,1.709461472279718066e+02,8.027896065865045117e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.845027021810461179e+02,6.250453944826682928e+00
6.359681644166834502e+01,5.874019891433608365e+00,2.512008865605480423e+01,3.904316678855766387e+00,7.310934246759352106e+01,5.604129945581027172e+00,3.295689633252453632e+01,1.517729208564130161e+01,1.677323164632861676e+02,7.398945763758528749e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.818906575324064647e+02,5.604129945581031613e+00
9.656047795196994343e+01,6.915451285722555852e+00,4.739516176384240254e+01,7.597793954853520937e+00,1.040021431507251464e+02,5.524938904788888827e+00,1.833176251396725931e+01,9.619550468412793265e+00,1.394109900116265521e+02,1.255834898132549604e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.509978568492748536e+02,5.524938904788890603e+00
6.332699050277427943e+01,6.124917784930406839e+00,2.617721346631718760e+01,4.083628235127573447e+00,7.503546992545187777e+01,5.586965413821508797e+00,3.937221105750227679e+01,1.887166353547648967e+01,1.663119419528073024e+02,8.797945862879485546e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.799645300745481222e+02,5.586965413821509685e+00
8.296832892855594821e+01,5.438255411081299506e+00,3.383787530869546600e+01,4.533893030795213441e+00,9.078064208656471124e+01,3.774642562059187245e+00,2.196887497879734852e+01,1.132263433624377313e+01,1.602450694598834104e+02,9.084141565314096667e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.642193579134352888e+02,3.774642562059186357e+00
8.798486900206064831e+01,7.277477490064832466e+00,4.105593170444510065e+01,5.946468414009223658e+00,9.831030320871357731e+01,4.275823188012711995e+00,2.706222470559090354e+01,1.152973210397269632e+01,1.489337831149683211e+02,1.107385296978214306e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.566896967912864227e+02,4.275823188012711107e+00
7.228439357252916864e+01,1.327712680902565978e+01,3.039933230611196890e+01,7.838822909883624845e+00,8.253525570474722883e+01,1.030846183844321473e+01,3.309909878229655078e+01,1.840600842015154015e+01,1.624723218371437667e+02,1.296531930277423861e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.724647442952527570e+02,1.030846183844321473e+01
7.762947382259177687e+01,8.267261253461580139e+00,3.396243467972524144e+01,6.918490893736815472e+00,8.700900515989089001e+01,7.034462800675015615e+00,2.745643882563903304e+01,1.653958636035621765e+01,1.563144776774526292e+02,1.165064187581074862e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.679909948401091242e+02,7.034462800675016503e+00
7.429401692183722616e+01,6.119518420722907415e+00,3.046662637657802719e+01,4.413084692072693827e+00,8.122125973677141531e+01,4.697589614339759301e+00,2.188446360018818027e+01,1.126649956464375535e+01,1.597458828415408618e+02,8.490620544063370190e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.737787402632285705e+02,4.697589614339757524e+00
6.388286652835407864e+01,1.139206551296200232e+01,2.494882434301521457e+01,1.368096811849674843e+01,6.947480117565697810e+01,1.316575508910438508e+01,1.981813953133683270e+01,1.144535620162599088e+01,1.676957708276646031e+02,2.416972425236253841e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.855251988243430219e+02,1.316575508910438330e+01
6.525153913808267703e+01,9.176031231314599523e+00,2.643426439814393447e+01,5.269697680798540951e+00,7.952852333727595635e+01,7.105921058337385077e+00,4.635513845108058462e+01,1.769648948642412734e+01,1.708740879655788945e+02,1.026316509737617544e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.754714766627240579e+02,7.105921058337385077e+00
6.977211988653839114e+01,6.132661029371073269e+00,2.748282697105362260e+01,7.681305074362749785e+00,7.787464543248692905e+01,7.411817577029694348e+00,2.593711515685468783e+01,1.428698336196132779e+01,1.663591276757713899e+02,1.522844309885653935e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.771253545675130852e+02,7.411817577029693460e+00
5.795042867010685939e+01,6.271670886933659261e+00,2.238125228556336666e+01,3.774696338121382944e+00,6.600422575271220182e+01,7.182555879088419637e+00,3.053403894074782698e+01,1.605214624330876916e+01,1.688437616223905593e+02,6.911592518998610046e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.889957742472877840e+02,7.182555879088417861e+00
6.728960939214395864e+01,1.165585289620299037e+01,2.795358788676761108e+01,6.992898743508689563e+00,7.838610928242265175e+01,7.999082961451118301e+00,3.672630398031557775e+01,2.618409506479839877e+01,1.652478161430784951e+02,1.321889932489429320e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.766138907175773625e+02,7.999082961451120077e+00
7.646802288211851817e+01,1.048456278440066747e+01,3.245423576295153367e+01,5.658330694794469373e+00,8.941894845095769995e+01,6.480514039686925187e+00,3.768145678926057940e+01,1.886157401335574235e+01,1.630618836035348522e+02,9.990772660353993473e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.655810515490422858e+02,6.480514039686926075e+00
7.317669668350538359e+01,7.012376456726974183e+00,3.283269273006808930e+01,6.713118300910085878e+00,8.299151658247309626e+01,6.712296123251033642e+00,2.999409488966206538e+01,1.458087562795192049e+01,1.549992903672291504e+02,1.207806387806668091e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.720084834175269179e+02,6.712296123251030977e+00
6.358620806048740803e+01,9.755047445920673965e+00,2.677431985418213856e+01,5.238042168014751532e+00,7.820944440693985200e+01,6.472927063179215956e+00,4.824475139325082296e+01,2.318759926835556939e+01,1.682942067245569149e+02,1.139936387368359760e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.767905555930601622e+02,6.472927063179215068e+00
6.942873423193303495e+01,9.319993710584794755e+00,3.025940189413290327e+01,6.114078680620328221e+00,8.162302039533147990e+01,6.853687157412751141e+00,3.813324147392616936e+01,2.214177727422739039e+01,1.612637010779656350e+02,1.114509384725794128e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.733769796046685201e+02,6.853687157412747588e+00
9.844895743645416530e+01,8.107166602379889397e+00,4.811855650806723617e+01,6.005143640400221194e+00,1.052757458915134947e+02,5.183175052616532774e+00,1.687123996014989658e+01,1.105526965538034290e+01,1.388441305781458084e+02,9.683572588069678133e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.497242541084864911e+02,5.183175052616534551e+00
6.692061319463454083e+01,6.817499499990375966e+00,2.696533670955379236e+01,5.720871440724225820e+00,7.700609088420476667e+01,7.695523538319720025e+00,3.285294326790236852e+01,1.618440578759700088e+01,1.664689218607494752e+02,9.963838046775686408e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.779939091157952475e+02,7.695523538319720025e+00
7.304363679134321785e+01,1.163433607498587108e+01,3.233227475888025992e+01,7.703495280998210681e+00,8.362785227005410604e+01,9.250954572439910706e+00,3.281570106500534934e+01,2.131430015404153622e+01,1.576701103076191544e+02,1.257395563835507701e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.713721477299459082e+02,9.250954572439908929e+00
8.545298326666291189e+01,7.327812006955878310e+00,3.935140007887768121e+01,7.468374992784519328e+00,9.690929066426276961e+01,6.963621568682531127e+00,3.001786225588906731e+01,1.302589306639047884e+01,1.522425030968866224e+02,1.177905056446348731e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.580907093357372162e+02,6.963621568682527574e+00
6.613160010720986293e+01,1.052052383181980666e+01,2.801206110962208484e+01,4.471085738265865750e+00,8.200877780755828894e+01,5.629501981178994363e+00,5.015648894926256673e+01,2.423289643175232300e+01,1.682763440902439243e+02,9.151813040720758963e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.729912221924417111e+02,5.629501981178993475e+00
7.262124730242850035e+01,7.561173822482990303e+00,3.317911874778047832e+01,1.079361150358496069e+01,8.593889146884475849e+01,7.997623564959983611e+00,3.864289298096877445e+01,2.080584392265992122e+01,1.584375391222356484e+02,2.118303197226652657e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.690611085311552415e+02,7.997623564959983611e+00
7.753162370449109630e+01,8.614129398460818265e+00,3.255720170077066200e+01,5.297611948372890289e+00,8.780045841084240976e+01,5.479433782905798189e+00,3.030534687170662167e+01,1.507868717397557745e+01,1.609343162600570452e+02,1.026685809651368331e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.671995415891575760e+02,5.479433782905800854e+00
5.232627162719739289e+01,6.131980532966955444e+00,1.971245795915536902e+01,4.097551888799891628e+00,6.483728026073991657e+01,7.218713272129122949e+00,4.828182543884675937e+01,2.091479207715263300e+01,1.779782564995806240e+02,8.122474959017488061e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.901627197392600692e+02,7.218713272129120284e+00
7.477221678864118815e+01,2.039929521394819290e+01,3.472732791474149394e+01,1.019769582344992287e+01,8.745293582003979793e+01,1.311512272264779355e+01,4.098145978206679985e+01,3.165835393513562579e+01,1.557148313241980304e+02,1.554975358532495555e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.675470641799602163e+02,1.311512272264779533e+01
6.399318447113755326e+01,7.652017182496775760e+00,2.591041909854275715e+01,6.461776953561324532e+00,7.816790300109198597e+01,7.157237886726449005e+00,4.589472222639967214e+01,2.022403107917925880e+01,1.714710369454917327e+02,1.223970008325653858e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.768320969989080140e+02,7.157237886726446341e+00
6.211477975702467091e+01,1.110860034624943182e+01,2.608124021763434541e+01,7.320877572280572565e+00,7.532138331966908140e+01,8.728628411634490547e+00,4.517225642652234541e+01,2.474780124180834662e+01,1.681217470938978238e+02,1.392605060460703648e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.796786166803309186e+02,8.728628411634492323e+00
6.870201425901571213e+01,9.517272248848492211e+00,2.802661452204609915e+01,6.538433195609004045e+00,7.888084031286771847e+01,6.382803384135727676e+00,3.370816238415008570e+01,1.778690354684274411e+01,1.653650196309497176e+02,1.338601676472089430e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.761191596871322815e+02,6.382803384135724123e+00
6.251505573115954206e+01,1.363179679239344821e+01,2.598544335385127368e+01,7.590919834361459451e+00,7.369422725004159247e+01,9.580929438105147966e+00,4.091899272161343504e+01,2.265022708128658380e+01,1.666458267707454581e+02,1.456951134515108670e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.813057727499584075e+02,9.580929438105147966e+00
