Mean_R, SD_R, Mean_G, SD_G, Mean_B, SD_B, Mean_C, SD_C, Mean_M, SD_M, Mean_Y, SD_Y, Mean_K, SD_K
7.824767363954440214e+01,1.548212021297734786e+01,3.079438695749274046e+01,1.919228458123414072e+01,1.179064989205687510e+02,9.238425843756603584e+00,8.675209053160510564e+01,2.484139143633974811e+01,1.902240667194764399e+02,3.480171421000576970e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.370935010794312632e+02,9.238425843756603584e+00
1.128760880696364524e+02,1.619034989828299231e+01,7.544210372320971203e+01,1.618557783743748857e+01,1.455523370638578058e+02,4.263076436449042994e+00,5.740642137869751593e+01,2.686171297510719214e+01,1.229770785144655747e+02,2.713284967290910998e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.094476629361421942e+02,4.263076436449042994e+00
8.151402918069584302e+01,1.097901289450361517e+01,5.888904922238255324e+01,1.418643598155959218e+01,1.497476350809684220e+02,4.267486874352919735e+00,1.162939150355537521e+02,1.745021760976914749e+01,1.549476824617366617e+02,2.245830471687475338e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.052523649190315922e+02,4.267486874352920623e+00
7.052087114337568607e+01,2.221488947665937630e+01,2.618356235416126410e+01,2.976995472394636266e+01,1.161938034742027526e+02,1.543701506931320999e+01,1.025263794322584090e+02,3.118297466638132676e+01,2.030145131608765894e+02,4.844179237572947017e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.388061965257972474e+02,1.543701506931320822e+01
9.454749055585537576e+01,1.430201324106093530e+01,5.932158661629789265e+01,1.450810790930784755e+01,1.274961683756071267e+02,4.622478618472298351e+00,6.596279283319719866e+01,2.720565138254061566e+01,1.367869921765757510e+02,2.623276123609684163e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.275038316243928733e+02,4.622478618472296574e+00
7.889856330151383190e+01,2.243687356992558790e+01,3.266560601677755216e+01,3.507864673997437421e+01,1.242992961141644912e+02,1.548249790197008480e+01,9.532958833242638264e+01,2.583827213033050185e+01,1.938569639833593214e+02,5.149215522588622918e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.307007038858355088e+02,1.548249790197008480e+01
1.035714563295443469e+02,1.388013633141991399e+01,7.337404061012338730e+01,1.268649068575138017e+01,1.520289517147575964e+02,4.200541854229592253e+00,8.141626355298227224e+01,2.209984107209251292e+01,1.319789537955322771e+02,2.069124367555150457e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.029710482852424036e+02,4.200541854229592253e+00
7.023384576927884382e+01,1.967286981085590369e+01,2.648256467941507353e+01,2.664786039560473085e+01,1.147584051993500793e+02,1.292224348204354278e+01,1.011406620376383785e+02,2.549017746396142670e+01,2.002840062913737711e+02,4.430238211723362696e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.402415948006499207e+02,1.292224348204354278e+01
7.897624855565541679e+01,1.736079792688716950e+01,3.727718577481063278e+01,2.984767584732936996e+01,1.204663628193606399e+02,1.315501774438217808e+01,8.920295437746064238e+01,2.217316152110885596e+01,1.809258940984035462e+02,5.004973236829476235e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.345336371806393743e+02,1.315501774438217808e+01
7.613508645533141816e+01,2.098344868234097049e+01,2.936767531219980754e+01,3.103472958195430209e+01,1.200019212295869409e+02,1.338007523206417737e+01,9.537903110766583836e+01,2.678876211549613728e+01,1.974637681911740685e+02,4.929314508010794071e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.349980787704130591e+02,1.338007523206417737e+01
1.094058934418097095e+02,1.212183287372128504e+01,6.722760194463737093e+01,1.662236428603598171e+01,1.441109237027482948e+02,4.660494510061572448e+00,6.154481460880278121e+01,1.930898059135778411e+01,1.364504065352666942e+02,2.674852655340660590e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.108890762972517052e+02,4.660494510061572448e+00
9.615988083416087306e+01,1.750715158696233686e+01,5.907050645481628948e+01,1.246536389211992812e+01,1.314474677259185569e+02,4.417192537495727045e+00,6.870983419183566809e+01,3.220849666403620404e+01,1.407167586907702628e+02,2.192466347106070046e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.235525322740814289e+02,4.417192537495726157e+00
6.406833950046252824e+01,1.806465355510736259e+01,2.552035152636447890e+01,2.907342696790512093e+01,1.122445652173912976e+02,1.514388187527300289e+01,1.108756437043674623e+02,2.493751240087383536e+01,2.027528387548502735e+02,4.842348209221016475e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.427554347826086882e+02,1.514388187527300467e+01
1.245253751103265643e+02,9.751955490666929904e+00,8.143608414239481874e+01,1.071657881840241267e+01,1.420510444248308204e+02,3.783456960275028980e+00,3.135649385040042603e+01,1.782010960288871715e+01,1.088365328100738054e+02,1.852621654648535454e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.129489555751691654e+02,3.783456960275028536e+00
1.006548691099476400e+02,9.382530545280925338e+00,5.763287958115183329e+01,1.042027260856491111e+01,1.270573821989528795e+02,4.033375868402147901e+00,5.299263465717301358e+01,1.778254914068248738e+01,1.395513809391276823e+02,1.908515021598360306e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.279426178010471205e+02,4.033375868402145237e+00
1.099699973211893962e+02,1.959093203982691733e+01,6.631252790427716093e+01,1.254724495119380734e+01,1.466966693454772610e+02,4.912817797293260291e+00,6.425009790487382588e+01,3.184306356955524109e+01,1.399544490977403655e+02,2.040301840169759728e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.083033306545227248e+02,4.912817797293261179e+00
1.007653506893893933e+02,9.607377863875216306e+00,6.228046587308384119e+01,1.252614111397158858e+01,1.321705917615825854e+02,3.945550677329785927e+00,6.052176310139035564e+01,1.833735646074039494e+01,1.350849045802288231e+02,2.222881840306433432e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.228294082384174004e+02,3.945550677329786371e+00
8.555460218408735784e+01,1.130593833745861332e+01,6.076833073322932677e+01,1.914101529794920253e+01,1.479255070202808042e+02,5.010808851488405935e+00,1.075995473119728274e+02,1.801269050568926033e+01,1.508480520039650514e+02,2.947185204585078111e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.070744929797191958e+02,5.010808851488406823e+00
6.856004743423889636e+01,1.151639602862143441e+01,2.350215610176800496e+01,1.703888254615055686e+01,1.057402975420439901e+02,9.371089103931932840e+00,9.002096751911766148e+01,2.000293692386242128e+01,2.005279859613733606e+02,3.206032028968655112e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.492597024579560241e+02,9.371089103931936393e+00
6.894245477722471094e+01,1.239162426871657452e+01,2.242333373801141150e+01,1.608242863423395264e+01,1.116876289911375437e+02,9.790938802099907079e+00,9.821987029580834871e+01,2.010946010025351072e+01,2.056206853150517304e+02,2.783996830706070824e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.433123710088624421e+02,9.790938802099907079e+00
8.548627689500494853e+01,2.825441563387024857e+01,4.648300767885653784e+01,4.573821234418648629e+01,1.243243366532350080e+02,1.749147434868467954e+01,8.322147922329961034e+01,3.260613328343639239e+01,1.689348929745728753e+02,7.116808058837989392e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.306756633467649920e+02,1.749147434868467954e+01
7.767346259465756475e+01,1.256510603184595887e+01,2.864675043688108502e+01,1.723781704056291275e+01,1.143504202379961754e+02,8.844083133503103156e+00,8.241347946700155092e+01,1.924800905125012918e+01,1.928855088991327307e+02,3.133696683606471822e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.406495797620038388e+02,8.844083133503101379e+00
8.526925454320682718e+01,1.042038595813470714e+01,5.340505624922734285e+01,1.248178464223119555e+01,1.289436889603164786e+02,5.273844125562247243e+00,8.643137538915635787e+01,1.891647426510004948e+01,1.499059176115528658e+02,2.123575814322165911e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.260563110396835214e+02,5.273844125562245466e+00
7.502650842945874388e+01,2.076985655923693486e+01,3.208041259982253735e+01,3.017451220608237605e+01,1.192937000887311427e+02,1.325707476391506567e+01,9.703773683617443169e+01,2.704932798779122649e+01,1.912432128059668912e+02,5.018035162038384556e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.357062999112688431e+02,1.325707476391506567e+01
1.049031049590450237e+02,3.369344468896603217e+01,6.150403200203187737e+01,5.650548048334332663e+01,1.462954473299892015e+02,2.238970225645580925e+01,7.616666439804436095e+01,3.279327449655597349e+01,1.587885051305030686e+02,7.607251392853629568e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.087045526700107985e+02,2.238970225645580925e+01
1.146712183863833019e+02,1.280895481904764743e+01,7.447100682757957202e+01,2.219285993024991299e+01,1.470650062506010158e+02,4.692978386548214864e+00,5.628975135403574370e+01,2.003744877709040395e+01,1.264381973536609536e+02,3.546991432345985373e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.079349937493989842e+02,4.692978386548214864e+00
8.253785241907414161e+01,1.372316079491426777e+01,3.133388444135050577e+01,1.994756851111473139e+01,1.183352767142359880e+02,1.131657383074155021e+01,7.734089726771119899e+01,2.268289168721918259e+01,1.899724376685969958e+02,3.228850222128377112e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.366647232857640120e+02,1.131657383074155021e+01
9.287044015676816855e+01,2.018591290450281761e+01,4.260672294241784641e+01,3.566223262386324677e+01,1.376208923726258604e+02,1.404631076094141306e+01,8.419319814900066490e+01,2.220977892753156269e+01,1.808432792173910855e+02,5.185406479234598009e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.173791076273741396e+02,1.404631076094141129e+01
1.208977599080987915e+02,1.432206658018469092e+01,8.447284446997255714e+01,1.147377727506009570e+01,1.436277362945944276e+02,3.551986082680669288e+00,4.026000724174392786e+01,2.577044292874266063e+01,1.049831790814152583e+02,2.034407509813650350e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.113722637054055724e+02,3.551986082680668400e+00
6.524042484711941370e+01,1.161373284860878741e+01,1.884583199227550665e+01,1.563145872716120799e+01,1.079757000321853866e+02,1.054412259009065167e+01,1.014305919524808814e+02,1.726356089723095621e+01,2.126016105038414707e+02,2.741703578659415186e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.470242999678146134e+02,1.054412259009065345e+01
1.099663356909684495e+02,1.093501533620733390e+01,6.988479325353645777e+01,1.064261673939813058e+01,1.318001904243743070e+02,3.816761179976949414e+00,4.220836144827907788e+01,2.080368759714627558e+01,1.199213971821692013e+02,1.927355812282935332e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.231998095756256788e+02,3.816761179976949858e+00
1.022035336184533350e+02,1.186221742909422971e+01,6.386538596368225740e+01,1.308394509956054996e+01,1.217254434550935969e+02,4.074267051458550171e+00,4.091161101223136143e+01,2.416074115170530234e+01,1.214980631621125724e+02,2.497155761283085340e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.332745565449064031e+02,4.074267051458554612e+00
9.689248640632723664e+01,2.338372385523674879e+01,4.922005272697314382e+01,4.362703229506671931e+01,1.317413082880210879e+02,1.595723014618787694e+01,6.945607763423970482e+01,2.361850017537172164e+01,1.671056488386331011e+02,6.401547811237776386e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.232586917119789121e+02,1.595723014618787694e+01
1.050097398740943078e+02,3.667679078088531952e+01,7.106823850813636057e+01,5.846606256950412472e+01,1.399139446490081866e+02,2.105561150223965683e+01,6.873987514162782020e+01,3.854500073025831597e+01,1.374587332952394547e+02,8.299227361747151122e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.150860553509917992e+02,2.105561150223965328e+01
9.844513120188796051e+01,2.287805715693984254e+01,5.856256672472888880e+01,4.505284092189484113e+01,1.316821936281395722e+02,1.704191753470191983e+01,6.636426390695358180e+01,2.305954923650269706e+01,1.499423037809378343e+02,7.044010327923989223e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.233178063718604278e+02,1.704191753470191983e+01
6.811987504880906386e+01,1.543622744302474281e+01,2.711841077704021785e+01,2.408410392080312690e+01,1.133729988285825812e+02,1.232367940749094437e+01,1.030672877915416308e+02,2.094767755344225790e+01,1.978675571590206914e+02,4.158789713375178110e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.416270011714174188e+02,1.232367940749094259e+01
1.006993994310399358e+02,8.503350109125488387e+00,5.629111790116952818e+01,7.908033718045948568e+00,1.292747866399747068e+02,3.923745773069550857e+00,5.644322745166621758e+01,1.471845467611202452e+01,1.440736706754433101e+02,1.439618059701694719e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.257252133600252932e+02,3.923745773069549525e+00
6.935712445246070956e+01,2.182416689431682499e+01,2.898930687967018827e+01,3.199036449977594998e+01,1.151681267714506589e+02,1.377040354270128475e+01,1.041962516928235516e+02,2.760817047881405273e+01,1.965288001538885680e+02,5.309495690779700539e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.398318732285493411e+02,1.377040354270128475e+01
1.001369368092944114e+02,1.042222916007103350e+01,6.109372343440067965e+01,1.407203516539990673e+01,1.263598044771890017e+02,3.812586285812262776e+00,5.286995875108289766e+01,2.049617315422128883e+01,1.320288280801577798e+02,2.617292134713713736e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.286401955228109841e+02,3.812586285812259224e+00
6.982770153384845457e+01,1.270704931546135086e+01,2.357905662553338644e+01,1.493429872349974019e+01,1.095431899434897929e+02,9.576655241273630992e+00,9.309043692109806045e+01,2.146057640659504528e+01,2.019447164384318114e+02,2.808855549560616183e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.454568100565101929e+02,9.576655241273632768e+00
8.168811447483695076e+01,2.029368409653136140e+01,3.585603037087511069e+01,3.278236638932225588e+01,1.231795970018495154e+02,1.470605476254004707e+01,8.790086665140091782e+01,2.330602073612051228e+01,1.862969264118441970e+02,5.107797686097022449e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.318204029981504846e+02,1.470605476254004707e+01
7.092469524184033958e+01,1.667761301595270496e+01,2.908179315768776974e+01,2.610075299169479379e+01,1.157968934329532118e+02,1.134398687957959773e+01,1.002142235973863649e+02,2.402680863263735134e+01,1.947675803313707377e+02,4.551424475306247075e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.392031065670468024e+02,1.134398687957959773e+01
7.089272840273461895e+01,1.425561908605192052e+01,2.573238036047234445e+01,2.428495843786667763e+01,1.101833436917339952e+02,1.136755038462595202e+01,9.180115905084238648e+01,2.021172093728423746e+01,1.992653897883083403e+02,4.283252700673801883e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.448166563082660048e+02,1.136755038462595202e+01
7.707464535014636908e+01,2.111884405477626103e+01,2.878664715154244647e+01,3.038320277839716610e+01,1.210281468137806797e+02,1.301350762442232067e+01,9.463082636873515696e+01,2.829912574411096315e+01,1.989277667597186223e+02,4.857598748649803611e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.339718531862193061e+02,1.301350762442232067e+01
1.009746522588803259e+02,1.177784608687653112e+01,6.218571100126451512e+01,1.116560376439847957e+01,1.460565007472123114e+02,3.894675091236772246e+00,7.871843920995554811e+01,1.987032075796324904e+01,1.465239781792488145e+02,1.865756294878636723e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.089434992527876744e+02,3.894675091236773135e+00
1.125157069641242060e+02,9.535159880278298417e+00,7.524124208622248489e+01,1.687645042244373528e+01,1.406165209526680826e+02,3.876096308950515823e+00,5.096637537718401489e+01,1.632060131325627594e+01,1.188535872019025419e+02,2.867591661192990671e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.143834790473319316e+02,3.876096308950515823e+00
6.480887149380299661e+01,1.688958423625745198e+01,2.371037181996086218e+01,2.475310841982508236e+01,1.076058708414872740e+02,1.425318694206656467e+01,1.031267815387794258e+02,2.250108108880005631e+01,2.035333516099125006e+02,4.115911971250373114e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.473941291585127260e+02,1.425318694206656467e+01
8.490748048022835803e+01,2.610215467493571850e+01,4.319863991268574921e+01,4.185081911018770029e+01,1.260210729577701301e+02,1.669513014491313285e+01,8.635679205433370953e+01,2.959008167677182755e+01,1.754861800352342698e+02,6.469070285340698945e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.289789270422298841e+02,1.669513014491313641e+01
