Mean_R, SD_R, Mean_G, SD_G, Mean_B, SD_B, Mean_C, SD_C, Mean_M, SD_M, Mean_Y, SD_Y, Mean_K, SD_K
6.597964019731115570e+01,8.316685132732548169e+00,2.707752200406228837e+01,4.775078026886436788e+00,8.084084534287649149e+01,6.185837974840759479e+00,4.730506404437004164e+01,1.650154702378127425e+01,1.701212768466215834e+02,8.434585995630380140e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.741591546571235085e+02,6.185837974840757703e+00
5.651574565637065461e+01,9.573304518828010146e+00,2.351224662162162105e+01,5.275091228784228647e+00,6.979910714285713880e+01,8.149687867042469946e+00,4.907550325517934908e+01,2.093754030890036333e+01,1.698956447216797585e+02,9.351598730487980404e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.852008928571428612e+02,8.149687867042469946e+00
6.470566593083150053e+01,8.409277448584635550e+00,2.789217850495606754e+01,6.728110617242654357e+00,8.044461758213219582e+01,8.700076663329674886e+00,4.998544199329269588e+01,1.268753022202876579e+01,1.676223921489212785e+02,1.133606495875406317e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.745553824178678042e+02,8.700076663329671334e+00
6.776508150763160643e+01,9.216598931745647150e+00,2.786050254386875835e+01,6.142715567179368286e+00,8.170023881216903305e+01,7.854107816887089477e+00,4.355821785736861074e+01,1.990402169207401073e+01,1.689117619023109285e+02,1.060411388356276241e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.732997611878309669e+02,7.854107816887086813e+00
6.591180010591691030e+01,7.869813624338733327e+00,2.694213085551971432e+01,5.896840950845900764e+00,8.116070482884791204e+01,7.799580046940816302e+00,4.753864523605428616e+01,1.991672798526026256e+01,1.710986164107301306e+02,1.008273846268593665e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.738392951711520880e+02,7.799580046940812750e+00
6.384257929774180695e+01,6.600771183413206344e+00,2.573195405299569316e+01,6.774319657351191459e+00,7.519866858112517605e+01,8.016532864471328068e+00,3.735485400084562002e+01,2.151824915105330760e+01,1.688497935215827113e+02,1.307831249439405141e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.798013314188748097e+02,8.016532864471331621e+00
6.177217979601250875e+01,7.428239164250273419e+00,2.350448464968479456e+01,5.558691360692706418e+00,6.987186715186305719e+01,7.693995309955486306e+00,2.935702087812561700e+01,1.448165614921257749e+01,1.701741726693503267e+02,1.025423538161984638e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.851281328481369428e+02,7.693995309955487194e+00
5.471937356391341467e+01,8.144104423147391358e+00,2.301070262425928092e+01,5.556692857109711170e+00,7.122566211150078175e+01,8.193961084021291086e+00,5.906350618652995621e+01,1.754529712271306252e+01,1.735086473301670935e+02,9.472369007628111959e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.837743378884992183e+02,8.193961084021292862e+00
6.094981824629842748e+01,7.515280394765842864e+00,2.222807873038389914e+01,5.305790350927063415e+00,6.981013387711676899e+01,5.854782098373806143e+00,3.268205116344404360e+01,1.628240829914308208e+01,1.746301120416756874e+02,1.136690073836854076e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.851898661228832452e+02,5.854782098373807919e+00
6.201680029007695083e+01,7.007366019370777188e+00,2.386596027557310506e+01,5.205634271746230723e+00,7.435643205350308449e+01,5.825842374352506958e+00,4.243205109479684722e+01,1.566269802240582187e+01,1.738719289084740467e+02,1.051327981295449199e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.806435679464969155e+02,5.825842374352511399e+00
5.096468401486988853e+01,6.563777142562733147e+00,1.928632280049566461e+01,4.317628921265442621e+00,6.119671623296158458e+01,8.980523901146021615e+00,4.131895064674912987e+01,1.877390678143514791e+01,1.750778661120467632e+02,7.379207084271692807e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.938032837670384083e+02,8.980523901146023391e+00
6.414847314847314408e+01,6.986511830489826380e+00,2.400941850941850930e+01,6.414732569683866181e+00,7.726284076284076718e+01,7.689724470638528153e+00,4.297704088611343565e+01,1.511244374148894209e+01,1.768016291803720890e+02,1.208605854417028169e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.777371592371592328e+02,7.689724470638528153e+00
6.263153547133138943e+01,6.368055807367628773e+00,2.617531584062196259e+01,5.388752370551930682e+00,7.649271137026238421e+01,7.430369702231093498e+00,4.560801815376335355e+01,1.740042610433447834e+01,1.684722860561028881e+02,8.993946329343531332e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.785072886297376158e+02,7.430369702231094386e+00
6.238687031590930587e+01,8.543222821952776158e+00,2.635883692249312205e+01,6.191349986950475781e+00,7.639630964804098312e+01,8.127336113453434763e+00,4.686392432472534608e+01,1.712895223710301096e+01,1.680143359300197687e+02,1.056907590824377863e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.786036903519590169e+02,8.127336113453436539e+00
6.531991668836241161e+01,7.507713405307945287e+00,2.598370216089560003e+01,5.685957887047329073e+00,7.648289507940640419e+01,7.037444504324660066e+00,3.669691194025585190e+01,2.137008457550066254e+01,1.691756303246242510e+02,1.076252878312929262e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.785171049205935958e+02,7.037444504324660954e+00
8.017631069991114146e+01,8.331127105400154775e+00,3.564089697349851349e+01,8.800066295671506111e+00,8.917421985259525741e+01,9.246405693821419192e+00,2.542173180459120729e+01,1.276152679237420173e+01,1.543113988151063722e+02,1.319154522366147475e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.658257801474047426e+02,9.246405693821420968e+00
6.010543406565528102e+01,5.713059030262146010e+00,2.450443959612359990e+01,4.356196785101792202e+00,6.894205692830686871e+01,8.366387490875444755e+00,3.120126913870278429e+01,1.953236284909035447e+01,1.646830633530506418e+02,7.063944014923959180e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.860579430716931313e+02,8.366387490875442978e+00
6.158426608426608340e+01,6.855503408362526585e+00,2.354054054054054035e+01,4.982270771369041285e+00,7.320588770588770444e+01,6.720697505670748306e+00,4.012290975159102402e+01,1.849432237099831156e+01,1.736853979370505101e+02,9.262658516308254875e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.817941122941122956e+02,6.720697505670750971e+00
7.294576027888854242e+01,5.765997296379262949e+00,2.912908848559417763e+01,6.776556212257179190e+00,8.276432892443351363e+01,6.717725702730351856e+00,2.983619378845499526e+01,1.311867052558059576e+01,1.661477965321152510e+02,1.240006478500001919e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.722356710755665006e+02,6.717725702730350967e+00
6.081724896164183036e+01,1.121427685718473199e+01,2.525032983141949572e+01,6.493645751542439726e+00,7.651184949914488698e+01,9.642465975326993899e+00,5.325482461694136305e+01,1.937305733852210210e+01,1.719735298522414837e+02,1.094000176702862781e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.784881505008551130e+02,9.642465975326993899e+00
5.783307800723083858e+01,9.015416338355535686e+00,2.424033335375942144e+01,4.808913154239447429e+00,7.207812978736441778e+01,7.870712856703040217e+00,5.075337788506535475e+01,1.973748356499658030e+01,1.697754385788327625e+02,8.657475103083214663e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.829218702126355822e+02,7.870712856703041105e+00
5.967769970414201453e+01,6.831508895659816005e+00,2.323141642011834307e+01,4.183651135684594458e+00,7.457567492603550363e+01,5.641511434371945022e+00,5.095290672882128291e+01,1.742065824295739063e+01,1.760749352764649416e+02,8.077081703567026594e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.804243250739644964e+02,5.641511434371947686e+00
5.637099811676083050e+01,5.644883917878572355e+00,2.094122724419334602e+01,4.061526373801263468e+00,6.529048964218455353e+01,8.317945337512140824e+00,3.353159521672269960e+01,1.728170731515947622e+01,1.735859006522789798e+02,6.649265423023660304e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.897095103578154465e+02,8.317945337512140824e+00
6.392754323972475561e+01,6.258283271955027871e+00,2.614483912962618462e+01,4.781434542998608705e+00,7.286055421238609142e+01,6.572954255526082257e+00,3.112164707095278970e+01,1.175725452624864253e+01,1.640808361984242083e+02,8.655712047676562548e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.821394457876139086e+02,6.572954255526087586e+00
7.698097085025149511e+01,7.872745640664982503e+00,3.218026180231500888e+01,5.465065051779479433e+00,8.746157808617660123e+01,6.371500439284716322e+00,3.080107526956320996e+01,1.236576104029730416e+01,1.617384698292487712e+02,8.924154166948312650e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.675384219138234130e+02,6.371500439284720763e+00
6.156070001377980105e+01,8.324673838757501443e+00,2.316710302696247226e+01,5.089191530350347215e+00,7.341830875935877998e+01,6.846457624224330019e+00,4.155149552797600876e+01,1.699078516327825028e+01,1.753159876790633689e+02,9.827870711742507481e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.815816912406412200e+02,6.846457624224331795e+00
6.516214086874310851e+01,8.922701684113000908e+00,2.737417931614055533e+01,6.575169660270222316e+00,7.992047901675508115e+01,8.190056875960021188e+00,4.700463489570245912e+01,1.957790295731120267e+01,1.686418338577822738e+02,1.165225608925449841e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.750795209832449189e+02,8.190056875960021188e+00
6.227019486832649875e+01,6.549698198673606697e+00,2.733926533372786238e+01,7.423912154361566706e+00,7.671982922602190058e+01,6.221805928143774977e+00,4.776564288756500787e+01,1.734429055425519905e+01,1.652296810936688587e+02,1.599342445659669387e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.782801707739781136e+02,6.221805928143774977e+00
6.283717661527649767e+01,7.038516394594523717e+00,2.537976017920674821e+01,5.416287518916732324e+00,7.765274300522686701e+01,7.053107486512037561e+00,4.844274171527969486e+01,1.647145100992502265e+01,1.724016884980759414e+02,9.680890073278218821e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.773472569947731472e+02,7.053107486512040225e+00
5.625601344693676253e+01,7.218438030336074007e+00,2.205257056743754873e+01,5.262755264029311597e+00,6.954709325914333817e+01,7.605579386836960332e+00,4.837293683025597346e+01,1.828564543979123158e+01,1.750347204150533571e+02,9.804282620622975841e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.854529067408566618e+02,7.605579386836960332e+00
7.646618868313818496e+01,7.871690475656420993e+00,3.158131737762418112e+01,4.356955175072962483e+00,8.525687316242843394e+01,5.297867923178539051e+00,2.633161037767254342e+01,1.874869465164767846e+01,1.608657827862010947e+02,8.019692653293303053e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.697431268375715661e+02,5.297867923178540828e+00
6.907167656464139327e+01,8.505818661071025133e+00,2.900753768844221270e+01,5.766349652771472378e+00,8.115797167656464239e+01,7.569781155972211018e+00,3.808047415128198310e+01,1.632399630400860957e+01,1.646288086453577932e+02,9.309970905347340064e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.738420283234353576e+02,7.569781155972209241e+00
5.145207575038244130e+01,7.151056705629812882e+00,1.970116579627578091e+01,5.600049850548952435e+00,6.255773592868069954e+01,7.790052731573328337e+00,4.453700217278365159e+01,2.178536642640322185e+01,1.758811751974293713e+02,1.114989732120865007e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.924422640713193005e+02,7.790052731573327449e+00
5.770703027270452878e+01,7.637803030891034517e+00,2.246394796097072799e+01,7.380709307221239968e+00,7.165394045534151246e+01,9.885607038991288675e+00,4.837035718384157690e+01,2.219215234217019272e+01,1.766271503479642888e+02,1.301156615192527255e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.833460595446584875e+02,9.885607038991290452e+00
4.845147654892878109e+01,6.396704227703730261e+00,2.004470179502026639e+01,4.258629919426401678e+00,6.365645628257092881e+01,7.772558572978513602e+00,6.000213112023167383e+01,2.017304680791493965e+01,1.751891279541602557e+02,7.504693753313476101e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.913435437174290712e+02,7.772558572978511826e+00
5.855436997319034731e+01,8.084922480763578889e+00,2.425313672922251840e+01,5.212163241582935314e+00,7.279345844504021557e+01,7.244205975173515277e+00,5.010615303687220035e+01,1.711597723644103297e+01,1.706595604231799257e+02,1.063117254472292394e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.822065415549597844e+02,7.244205975173518830e+00
6.096673911944598956e+01,8.003152699625852406e+00,2.555234292068947966e+01,5.668653041199699594e+00,7.782762978314714530e+01,6.535545174924958012e+00,5.563915311426163157e+01,1.533815717067309059e+01,1.720752102834435107e+02,1.045490831444668700e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.771723702168528405e+02,6.535545174924955347e+00
5.911015045271972213e+01,7.509178247499501246e+00,2.364156852066172121e+01,4.997963083369811876e+00,7.150561644768194469e+01,8.161392764516360643e+00,4.383014443203516919e+01,1.753343873865437885e+01,1.713788701127487286e+02,8.207954329132126858e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.834943835523180553e+02,8.161392764516362419e+00
6.765945568736916016e+01,7.279477906222742156e+00,2.575795802243813526e+01,6.114127561550903422e+00,7.430973213806430522e+01,6.384678762724210088e+00,2.298870029838952433e+01,1.225858119180734640e+01,1.675699363012239758e+02,1.241987141606415435e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.806902678619356948e+02,6.384678762724212753e+00
6.374806996118113744e+01,9.505340630707019400e+00,2.516142539364068398e+01,5.859760160640843374e+00,7.668770445326471474e+01,8.256983715595957563e+00,4.338394237220322225e+01,1.862017634760004015e+01,1.722891015043803122e+02,1.021718160897825634e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.783122955467352995e+02,8.256983715595959339e+00
6.820667053105631794e+01,5.764670081462176299e+00,2.937191777767868928e+01,5.435174886351900270e+00,7.522414946270120595e+01,5.917259951928675044e+00,2.364466729872987116e+01,1.097201946679189888e+01,1.560225885684659204e+02,1.190516581070752444e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.797758505372987941e+02,5.917259951928676820e+00
8.388669740176472089e+01,1.274999876862996473e+01,4.021500320581321120e+01,6.945087219024262737e+00,9.440869538668214034e+01,7.647708315580322491e+00,2.959844691891273527e+01,1.991767679758420329e+01,1.471322463443087827e+02,1.150491268231137099e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.605913046133178739e+02,7.647708315580320715e+00
6.357638668059782816e+01,7.002685578753733431e+00,2.615413619225003572e+01,4.922863940273661143e+00,7.791028028892017687e+01,6.227707907100358931e+00,4.663481794487132248e+01,1.885887094662669128e+01,1.699946537306424830e+02,8.871483399802565728e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.770897197110798231e+02,6.227707907100356266e+00
6.776368384401114042e+01,7.170227058272026888e+00,2.683582869080779787e+01,4.987138514895434582e+00,7.930483983286907801e+01,5.801852693913159165e+00,3.734456341820031611e+01,1.303344758651460467e+01,1.693068888184383809e+02,9.431534496445610927e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.756951601671309220e+02,5.801852693913155612e+00
6.268091719446399424e+01,6.604653240862539576e+00,2.343267651888341518e+01,5.948177724386796150e+00,7.862209711470795526e+01,5.992727597758945812e+00,5.186114075121205502e+01,1.244848220463222788e+01,1.798044569169147451e+02,1.198573724967429044e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.763779028852920590e+02,5.992727597758942260e+00
7.062933839479393328e+01,8.173845012934076948e+00,2.856415401301518386e+01,4.594784519781251575e+00,8.238416485900216912e+01,5.169332100727852541e+00,3.681643734617277630e+01,1.652144128547861968e+01,1.670360421727929179e+02,8.764415529587646247e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.726158351409978309e+02,5.169332100727850765e+00
5.145332412914188325e+01,7.545180299178198879e+00,2.253345369583687230e+01,4.838946777342790107e+00,6.672934367034834224e+01,6.174533615757557214e+00,5.858059021401116695e+01,2.010025625302029439e+01,1.696132626511787578e+02,1.029233210063771331e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.882706563296516435e+02,6.174533615757556326e+00
6.592830431225897314e+01,5.095150667483996365e+00,2.626370223209068655e+01,3.341101740538878317e+00,7.395068365081219497e+01,5.643712312328348801e+00,2.713631488509289369e+01,1.610470359747040803e+01,1.646042987867282648e+02,6.227802344075184848e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.810493163491877908e+02,5.643712312328351466e+00
5.681184440559440674e+01,5.632056530167924180e+00,1.956840034965035002e+01,4.326557247505681048e+00,6.463505244755245371e+01,7.811348342911881737e+00,2.969058918547896297e+01,1.631359084977024310e+01,1.782945454672962455e+02,8.254878217837209320e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.903649475524475463e+02,7.811348342911879961e+00
6.073539839522298678e+01,7.724981326285827343e+00,2.541114635815139522e+01,4.796786795465342479e+00,7.492237357715991664e+01,6.439469027025559456e+00,4.842045673642250136e+01,1.756275238033188302e+01,1.691245264115069062e+02,8.431555409993936934e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.800776264228400692e+02,6.439469027025563008e+00
6.203763588826200959e+01,7.699962261121799045e+00,2.371315535984587797e+01,5.329497770958931291e+00,7.592892527865694774e+01,9.231013636496260943e+00,4.607073015752261824e+01,1.638567945776011925e+01,1.760584514029361856e+02,8.565043912788905089e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.790710747213430523e+02,9.231013636496262720e+00
6.696788088274395534e+01,8.803937264439774424e+00,2.670396171231055504e+01,5.085522014365670529e+00,7.871236373304972744e+01,6.100745855744807322e+00,3.853946615344733573e+01,1.777566004260270560e+01,1.691362316686634131e+02,9.544897258129205753e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.762876362669502726e+02,6.100745855744804658e+00
7.543438368549711015e+01,8.181142410687423094e+00,3.167196865686635476e+01,5.419113875609268938e+00,8.595429126343636028e+01,5.006216567316668531e+00,3.165628084876777848e+01,1.508193456587488690e+01,1.615990408414047579e+02,1.064886011652360231e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.690457087365636539e+02,5.006216567316671195e+00
5.516937886775154709e+01,1.040569262096524028e+01,2.486013064405225848e+01,1.004600801512734876e+01,7.440304836121934784e+01,9.954114753068592947e+00,6.625052902724686987e+01,2.192068418259265883e+01,1.722189696343935452e+02,1.979037149541218454e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.805969516387806664e+02,9.954114753068594723e+00
5.895593642879401841e+01,7.020585175600587036e+00,2.348532253038329642e+01,4.073336702116191255e+00,7.248195699594889163e+01,6.753441819785910738e+00,4.760357340612629429e+01,1.525606727432847087e+01,1.728088341736578570e+02,6.792123618960030029e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.825180430040510942e+02,6.753441819785913403e+00
5.496053911351952337e+01,7.377246026964965786e+00,2.214186466583298696e+01,6.112023972458171528e+00,6.767757398916215550e+01,8.752651480532989581e+00,4.652534975605463785e+01,2.470069204066366098e+01,1.726922204221270931e+02,1.088946706966001798e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.873224260108378587e+02,8.752651480532989581e+00
6.045800476316485828e+01,9.832345395245141617e+00,2.386858957396136560e+01,7.856724105899250077e+00,6.873014024874305505e+01,9.682236267182567246e+00,3.083985386785269611e+01,1.660828003215588566e+01,1.681809635648498613e+02,1.417013884080800423e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.862698597512569449e+02,9.682236267182567246e+00
5.058849368318755779e+01,6.056262913012813165e+00,2.087276967930029059e+01,5.285359705556243348e+00,6.466169096209912937e+01,8.599321275097695505e+00,5.402954100453290209e+01,2.161175308103977954e+01,1.734890469513846654e+02,9.330302164914090923e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.903383090379008706e+02,8.599321275097691952e+00
6.264017033356990538e+01,8.669614688648152878e+00,2.898420865862313534e+01,7.095998364648631984e+00,6.998882185947481105e+01,8.978270983546916995e+00,2.660081339894988517e+01,1.375727336440939830e+01,1.506321322518805061e+02,1.208291101283824887e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.850111781405252032e+02,8.978270983546916995e+00
6.412839269843439638e+01,1.594301501594825865e+01,2.650003418335954208e+01,8.122189970535970360e+00,7.449545361318109826e+01,1.250120236964279208e+01,3.859079807541533569e+01,2.233136122580333804e+01,1.658108314051866898e+02,1.441165024631600744e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.805045463868189017e+02,1.250120236964279208e+01
5.335310865775711875e+01,7.471289842906872813e+00,2.070737943056362695e+01,4.632730753737488882e+00,6.716536897152818142e+01,8.665631219586801492e+00,5.192635211102581394e+01,1.725504116602875015e+01,1.768947018519789935e+02,8.262418500262590726e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.878346310284718186e+02,8.665631219586799716e+00
6.430492876736572327e+01,7.674520060572682212e+00,2.712689142553756128e+01,6.132680684871948174e+00,7.501557384302273590e+01,6.763053717425478339e+00,3.637688718149662037e+01,1.802176131064979359e+01,1.636811273239182185e+02,1.192428480662926837e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.799844261569772641e+02,6.763053717425480116e+00
4.959485738980121283e+01,7.961780611486817705e+00,2.052254393546528277e+01,4.670980615134000757e+00,6.536055891673869667e+01,7.482155098601854348e+00,6.163089872252033530e+01,2.040879324839636055e+01,1.756107619711400218e+02,9.167541176065268971e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.896394410832613175e+02,7.482155098601851684e+00
5.249488850045023725e+01,7.356844860985746415e+00,2.025753482705651720e+01,4.657061079334238407e+00,6.721436516764659075e+01,6.035522896719099251e+00,5.616093116985698686e+01,1.774594312940614316e+01,1.788463152088714594e+02,1.025008563227207681e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.877856348323533950e+02,6.035522896719098362e+00
5.548591440171072264e+01,8.080537114189130676e+00,2.114067003440047188e+01,4.667858388414728665e+00,6.916419251867232276e+01,7.303772501825629426e+00,5.074380617833224960e+01,1.621766178477377451e+01,1.777755743551234673e+02,8.430055222924501379e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.858358074813276630e+02,7.303772501825629426e+00
5.157066931433243440e+01,7.786774832369061095e+00,1.963316201378343706e+01,5.720032907556631407e+00,6.271755636023829084e+01,8.299815364627834313e+00,4.502154945495702520e+01,1.882459273779404541e+01,1.764506058227728147e+02,1.125910018441891225e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.922824436397617092e+02,8.299815364627834313e+00
6.370578624914907806e+01,1.037974151470570128e+01,2.544161561152711570e+01,6.673743595100434689e+00,7.604864987519854935e+01,7.759687204452907494e+00,4.172094791132457914e+01,2.487380232693049820e+01,1.708427156919885022e+02,1.293768046920311576e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.789513501248014506e+02,7.759687204452910159e+00
6.472052219942308682e+01,8.649414261958714434e+00,2.743554286733874648e+01,7.965203414506814461e+00,7.790005055461385552e+01,9.852317574752678553e+00,4.282433153521332514e+01,1.440403311084249616e+01,1.664221351521599388e+02,1.286558466690593860e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.770999494453861587e+02,9.852317574752678553e+00
6.537427453537658550e+01,7.252753662566600035e+00,2.824691881317248132e+01,6.441867366090626490e+00,7.734649494620150278e+01,8.838921541337107612e+00,3.854388032253020668e+01,1.984583558324833064e+01,1.627479010112974152e+02,1.126112353768933616e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.776535050537985114e+02,8.838921541337109389e+00
6.189806176783812219e+01,8.025494684650407606e+00,2.399241746538871212e+01,4.442694642827416551e+00,7.610474973375931995e+01,6.906524582333460671e+00,4.785880905478827430e+01,1.643605072992732019e+01,1.751768008091298725e+02,7.733806291387060661e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.788952502662406800e+02,6.906524582333461559e+00
5.982702614909858596e+01,8.455894828892017046e+00,2.355097179362243409e+01,4.480926801463133380e+00,7.418071571652860996e+01,6.792104393552465424e+00,4.969231694917650088e+01,1.896791057754248300e+01,1.746474548101435005e+02,7.786081498212547025e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.808192842834713758e+02,6.792104393552467201e+00
6.299388439534425288e+01,7.720856280474306388e+00,2.529996054448609044e+01,5.821062801830129807e+00,7.348910041428290185e+01,7.045327804589011755e+00,3.631121540883066956e+01,1.853543694139923304e+01,1.681272602043562188e+02,1.073552527138730994e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.815108995857171124e+02,7.045327804589014420e+00
5.921538713016945366e+01,8.412502904952512850e+00,2.361553969378303108e+01,6.086462008680032731e+00,7.026262736337383785e+01,8.109848109529767868e+00,4.012021250921551285e+01,1.691856635294804789e+01,1.704198268120083526e+02,1.105981158644358153e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.847373726366261621e+02,8.109848109529769644e+00
5.922819737116628147e+01,8.139723131730734806e+00,2.496771333194241649e+01,5.466525670662807812e+00,7.563702274149801497e+01,6.711845909209762873e+00,5.544686564585722266e+01,1.978992628882684102e+01,1.715714173934932774e+02,1.078793572352460295e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.793629772585019850e+02,6.711845909209763761e+00
6.373884623821013662e+01,5.006695896650631639e+00,2.516674709366089147e+01,3.645446815858894851e+00,7.198604957227462364e+01,6.088689991377307820e+00,2.869804788106975124e+01,1.377693116031706566e+01,1.661095967713866912e+02,6.497344704108211744e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.830139504277253764e+02,6.088689991377312261e+00
6.226098942408901848e+01,8.195661359706717164e+00,2.475169164452909598e+01,5.710875463694365273e+00,7.795629291764824131e+01,6.603167332980169668e+00,5.192811125963266505e+01,1.281750991492615022e+01,1.748596703398096111e+02,1.093285528551560049e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.770437070823517729e+02,6.603167332980168780e+00
6.282338435769785434e+01,1.062154740162383959e+01,2.473721676825012850e+01,5.951086312032606074e+00,7.544647094402829168e+01,7.627523352532021406e+00,4.375915125181952448e+01,1.879378687187913854e+01,1.723947422821144926e+02,1.083400732847635517e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.795535290559717225e+02,7.627523352532023182e+00
5.906020754135415274e+01,7.928276542128604554e+00,2.359205794718997140e+01,5.112881394803967083e+00,7.510433576492346219e+01,6.944034743395872233e+00,5.491514339851512005e+01,1.438770068814980263e+01,1.756319814379302784e+02,9.189812268470426204e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.798956642350765378e+02,6.944034743395874898e+00
6.923461903857115374e+01,1.284675378181603733e+01,2.879008170245107223e+01,6.317462539684197687e+00,8.277693330799924354e+01,9.175081700312457400e+00,4.341375491217660709e+01,2.093964225788704070e+01,1.671694028562854157e+02,1.086193468830621356e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.722230666920007707e+02,9.175081700312459176e+00
7.013213019658395808e+01,9.473651798725882145e+00,3.027059834568697028e+01,8.258404331725609282e+00,8.069524116446449113e+01,8.415059977002041336e+00,3.350203570608216097e+01,1.758184308684160158e+01,1.607147133657500149e+02,1.591518087319467512e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.743047588355354947e+02,8.415059977002039560e+00
5.657921339440846964e+01,5.268563060591601399e+00,1.855688938029800283e+01,4.478740394077045828e+00,6.503669773074290106e+01,6.663997076517819806e+00,3.224305442588176618e+01,1.836691790984615835e+01,1.830090051057230767e+02,9.567823165691457632e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.899633022692570989e+02,6.663997076517818030e+00
6.541626655026917092e+01,7.776068922522732407e+00,2.553397351956932937e+01,4.881052542194511012e+00,7.617876715650614017e+01,6.828563325268857120e+00,3.596747092486494068e+01,1.800776676461633130e+01,1.701155066611311781e+02,8.830016685280011046e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.788212328434938740e+02,6.828563325268858897e+00
