Mean_P, SD_P
1.912078857421875000e-01,4.894884529567351450e+01
1.666412353515625000e-01,4.265983077759560871e+01
1.542205810546875000e-01,3.948016753677856627e+01
2.086029052734375000e-01,5.340193632089641795e+01
2.171936035156250000e-01,5.560113829212487957e+01
1.705780029296875000e-01,4.366763558856711569e+01
1.968688964843750000e-01,5.039805298896973085e+01
1.929016113281250000e-01,4.938243573760313154e+01
1.769104003906250000e-01,4.528871697055615897e+01
1.659851074218750000e-01,4.249186330910036702e+01
1.846160888671875000e-01,4.726135817032592001e+01
1.868133544921875000e-01,4.782385387877514660e+01
1.618804931640625000e-01,4.144109007595569238e+01
2.038726806640625000e-01,5.219100805965160816e+01
1.932067871093750000e-01,4.946056014155442426e+01
1.547088623046875000e-01,3.960516658310061189e+01
2.036437988281250000e-01,5.213241475668813507e+01
1.968841552734375000e-01,5.040195920916732319e+01
2.057037353515625000e-01,5.265975448335925790e+01
2.414855957031250000e-01,6.181984084664669865e+01
1.810607910156250000e-01,4.635120886429350406e+01
1.921234130859375000e-01,4.918321850752735003e+01
1.899871826171875000e-01,4.863634767986845731e+01
1.458282470703125000e-01,3.733174642811842858e+01
2.085571289062500000e-01,5.339021766030371197e+01
1.897277832031250000e-01,4.856994193650987057e+01
1.819152832031250000e-01,4.656995719535714073e+01
1.828460693359375000e-01,4.680823662740852598e+01
1.563110351562500000e-01,4.001531970384483117e+01
1.914215087890625000e-01,4.900353237843943077e+01
1.839294433593750000e-01,4.708557826143556468e+01
1.730194091796875000e-01,4.429263082017734376e+01
1.972198486328125000e-01,5.048789605351372245e+01
1.785736083984375000e-01,4.571449497209063395e+01
1.718750000000000000e-01,4.399966430536004935e+01
2.009887695312500000e-01,5.145273244231200493e+01
1.482391357421875000e-01,3.794892921933354302e+01
1.903381347656250000e-01,4.872619074441237075e+01
1.598358154296875000e-01,4.091765656948211216e+01
1.903991699218750000e-01,4.874181562520264777e+01
2.060699462890625000e-01,5.275350376810079922e+01
1.914215087890625000e-01,4.900353237843943077e+01
1.919708251953125000e-01,4.914415630555176051e+01
1.726989746093750000e-01,4.421060019602851554e+01
1.785430908203125000e-01,4.570668253169548478e+01
1.919403076171875000e-01,4.913634386515663977e+01
1.923217773437500000e-01,4.923399937009569527e+01
1.880645751953125000e-01,4.814416393497539559e+01
1.578521728515625000e-01,4.040984794379878764e+01
1.705627441406250000e-01,4.366372936836956598e+01
1.442260742187500000e-01,3.692159330737420220e+01
1.732788085937500000e-01,4.435903656353591629e+01
1.878662109375000000e-01,4.809338307240700061e+01
1.791534423828125000e-01,4.586293133959807022e+01
1.800689697265625000e-01,4.609730455145187733e+01
1.743927001953125000e-01,4.464419063795807574e+01
1.841735839843750000e-01,4.714807778459654486e+01
1.875305175781250000e-01,4.800744622806062978e+01
1.452178955078125000e-01,3.717549762021588577e+01
1.928405761718750000e-01,4.936681085681287584e+01
1.995086669921875000e-01,5.107382908314832548e+01
2.227325439453125000e-01,5.701909622384059873e+01
2.063903808593750000e-01,5.283553439224965587e+01
1.861877441406250000e-01,4.766369885067502565e+01
1.540679931640625000e-01,3.944110533480296965e+01
2.165527343750000000e-01,5.543707704382721602e+01
1.969604492187500000e-01,5.042149031015512861e+01
2.124176025390625000e-01,5.437849137028742064e+01
2.227020263671875000e-01,5.701128378344547798e+01
1.975708007812500000e-01,5.057773911805768563e+01
2.121734619140625000e-01,5.431599184712634809e+01
1.576995849609375000e-01,4.037078574182315549e+01
1.823425292968750000e-01,4.667933136088893065e+01
1.904754638671875000e-01,4.876134672619046739e+01
1.662902832031250000e-01,4.256998771305164553e+01
1.529541015625000000e-01,3.915595126038078178e+01
1.986389160156250000e-01,5.085117453188714620e+01
2.451171875000000000e-01,6.274952125366688449e+01
2.182922363281250000e-01,5.588238614634950352e+01
2.330322265625000000e-01,5.965579485719622710e+01
1.525573730468750000e-01,3.905438953524411261e+01
1.893615722656250000e-01,4.847619265176827952e+01
1.792144775390625000e-01,4.587855622038832593e+01
1.894378662109375000e-01,4.849572375275612046e+01
2.157745361328125000e-01,5.523785981375145582e+01
1.923065185546875000e-01,4.923009314989813134e+01
1.798248291015625000e-01,4.603480502829087584e+01
2.162933349609375000e-01,5.537067130046865771e+01
1.775054931640625000e-01,4.544105955826115206e+01
2.052459716796875000e-01,5.254256787743235435e+01
1.906280517578125000e-01,4.880040892816608533e+01
1.799926757812500000e-01,4.607777345046404349e+01
1.954498291015625000e-01,5.003477451059633552e+01
1.548309326171875000e-01,3.963641634468113750e+01
2.276916503906250000e-01,5.828861778804889582e+01
1.369323730468750000e-01,3.505442005293865293e+01
1.416931152343750000e-01,3.627316075457862610e+01
1.853485107421875000e-01,4.744885673980896712e+01
1.664428710937500000e-01,4.260904991502727768e+01
2.199554443359375000e-01,5.630816414788398561e+01
1.739807128906250000e-01,4.453872269262388528e+01
1.704864501953125000e-01,4.364419826738171082e+01
1.803283691406250000e-01,4.616371029481047827e+01
1.804199218750000000e-01,4.618714761599584762e+01
1.901702880859375000e-01,4.868322232223916757e+01
1.841278076171875000e-01,4.713635912400390993e+01
1.994323730468750000e-01,5.105429798216052717e+01
1.627349853515625000e-01,4.165983840701924379e+01
1.983184814453125000e-01,5.076914390773831798e+01
1.729583740234375000e-01,4.427700593938709517e+01
1.789703369140625000e-01,4.581605669722724627e+01
1.663970947265625000e-01,4.259733125443460722e+01
2.032928466796875000e-01,5.204257169214417189e+01
2.030181884765625000e-01,5.197225972858798571e+01
1.841430664062500000e-01,4.714026534420143122e+01
1.869354248046875000e-01,4.785510364035566511e+01
1.603088378906250000e-01,4.103874939560660806e+01
1.394958496093750000e-01,3.571066504612942083e+01
1.922454833984375000e-01,4.921446826910791117e+01
1.915283203125000000e-01,4.903087591982234272e+01
2.173156738281250000e-01,5.563238805370541229e+01
2.218627929687500000e-01,5.679644167257945497e+01
1.675720214843750000e-01,4.289811020964703658e+01
1.732482910156250000e-01,4.435122412314081686e+01
2.082061767578125000e-01,5.330037459575972747e+01
1.853027343750000000e-01,4.743713807921630377e+01
1.684265136718750000e-01,4.311685854071059509e+01
1.637268066406250000e-01,4.191374271986092737e+01
1.858367919921875000e-01,4.757385578613105537e+01
1.780090332031250000e-01,4.556996482478077581e+01
2.163238525390625000e-01,5.537848374086378556e+01
2.107391357421875000e-01,5.394880714855533910e+01
1.795654296875000000e-01,4.596839928493222516e+01
2.154541015625000000e-01,5.515582918960258496e+01
2.263641357421875000e-01,5.794877663086079878e+01
2.447357177734375000e-01,6.265186574872779346e+01
1.618041992187500000e-01,4.142155897496784434e+01
1.779327392578125000e-01,4.555043372379289934e+01
1.617584228515625000e-01,4.140984031437515256e+01
2.559967041015625000e-01,6.553465625452993493e+01
1.786346435546875000e-01,4.573011985288084702e+01
1.661071777343750000e-01,4.252311307068089974e+01
1.954498291015625000e-01,5.003477451059633552e+01
2.103271484375000000e-01,5.384333920322110600e+01
1.650238037109375000e-01,4.224577143665383971e+01
1.798400878906250000e-01,4.603871124848843266e+01
2.085266113281250000e-01,5.338240521990859122e+01
2.033386230468750000e-01,5.205429035273689209e+01
1.787414550781250000e-01,4.575746339426380871e+01
2.059326171875000000e-01,5.271834778632268836e+01
2.061920166015625000e-01,5.278475352968133194e+01
1.774139404296875000e-01,4.541762223707571877e+01
2.084808349609375000e-01,5.337068655931593497e+01
1.711425781250000000e-01,4.381216573587698093e+01
2.178039550781250000e-01,5.575738710002745790e+01
1.979675292968750000e-01,5.067930084319439032e+01
1.982727050781250000e-01,5.075742524714563331e+01
1.989288330078125000e-01,5.092539271564089631e+01
2.032775878906250000e-01,5.203866547194661507e+01
1.778564453125000000e-01,4.553090262280506550e+01
1.762084960937500000e-01,4.510903084146818998e+01
2.124176025390625000e-01,5.437849137028742064e+01
1.957397460937500000e-01,5.010899269435001457e+01
1.935882568359375000e-01,4.955821564649352240e+01
1.727752685546875000e-01,4.423013129701629964e+01
1.763000488281250000e-01,4.513246816265358063e+01
1.775512695312500000e-01,4.545277821885381542e+01
1.998748779296875000e-01,5.116757836788981706e+01
2.049255371093750000e-01,5.246053725328351902e+01
2.029418945312500000e-01,5.195272862760018739e+01
1.865997314453125000e-01,4.776916679600921611e+01
1.954040527343750000e-01,5.002305585000359400e+01
2.052307128906250000e-01,5.253866165723479753e+01
1.593475341796875000e-01,4.079265752316006655e+01
1.890716552734375000e-01,4.840197446801459336e+01
1.895141601562500000e-01,4.851525485374393298e+01
1.975402832031250000e-01,5.056992667766260041e+01
1.751708984375000000e-01,4.484340786803385726e+01
2.560577392578125000e-01,6.555028113532024747e+01
1.842956542968750000e-01,4.717932754617711311e+01
1.666412353515625000e-01,4.265983077759560871e+01
1.651306152343750000e-01,4.227311497803680851e+01
2.185821533203125000e-01,5.595660433010322521e+01
1.445922851562500000e-01,3.701534259211573641e+01
1.766357421875000000e-01,4.521840500699999410e+01
1.906738281250000000e-01,4.881212758875879842e+01
2.079467773437500000e-01,5.323396885240115495e+01
1.596832275390625000e-01,4.087859436750646580e+01
1.896362304687500000e-01,4.854650461532444439e+01
1.947174072265625000e-01,4.984727594111324578e+01
1.760559082031250000e-01,4.506996863949255783e+01
1.784667968750000000e-01,4.568715143070766516e+01
1.783599853515625000e-01,4.565980788932469636e+01
2.124328613281250000e-01,5.438239759048495614e+01
1.812286376953125000e-01,4.639417728646675698e+01
1.909027099609375000e-01,4.887072089172229283e+01
1.806793212890625000e-01,4.625355335935442724e+01
2.254638671875000000e-01,5.771830963920452007e+01
2.086181640625000000e-01,5.340584254109394635e+01
1.602020263671875000e-01,4.101140585422363927e+01
1.910400390625000000e-01,4.890587687350029711e+01
1.873931884765625000e-01,4.797229024628252603e+01
2.192535400390625000e-01,5.612847801879605925e+01
1.943969726562500000e-01,4.976524531696438913e+01
1.980590820312500000e-01,5.070273816437973124e+01
1.885070800781250000e-01,4.825744432070472101e+01
1.835479736328125000e-01,4.698792275649644523e+01
1.935729980468750000e-01,4.955430942629597979e+01
1.677398681640625000e-01,4.294107863182023976e+01
2.067413330078125000e-01,5.292537745679362615e+01
2.029724121093750000e-01,5.196054106799533656e+01
2.367095947265625000e-01,6.059719392480916866e+01
2.000732421875000000e-01,5.121835923045814098e+01
2.180938720703125000e-01,5.583160528378114407e+01
1.742095947265625000e-01,4.459731599558733706e+01
1.376495361328125000e-01,3.523801240222415743e+01
2.084503173828125000e-01,5.336287411892080712e+01
1.567230224609375000e-01,4.012078764917906426e+01
1.888885498046875000e-01,4.835509982564384757e+01
1.990356445312500000e-01,5.095273625702382247e+01
1.916656494140625000e-01,4.906603190160043226e+01
1.903839111328125000e-01,4.873790940500508384e+01
1.755371093750000000e-01,4.493715715277539147e+01
2.162170410156250000e-01,5.535114019948078834e+01
1.587371826171875000e-01,4.063640871525750242e+01
1.815490722656250000e-01,4.647620791061554968e+01
1.846466064453125000e-01,4.726917061072103365e+01
1.511840820312500000e-01,3.870282971746335221e+01
1.901092529296875000e-01,4.866759744144890476e+01
2.184295654296875000e-01,5.591754212812755043e+01
1.923522949218750000e-01,4.924181181049083023e+01
2.002868652343750000e-01,5.127304631322405015e+01
1.970825195312500000e-01,5.045274007173564002e+01
2.010803222656250000e-01,5.147616976349737428e+01
1.699523925781250000e-01,4.350748056046698764e+01
1.996307373046875000e-01,5.110507884472885110e+01
1.978912353515625000e-01,5.065976974220652806e+01
1.723175048828125000e-01,4.411294469108939609e+01
2.126312255859375000e-01,5.443317845305326586e+01
2.045135498046875000e-01,5.235506930794930014e+01
1.699829101562500000e-01,4.351529300086210839e+01
2.269439697265625000e-01,5.809721299836825636e+01
1.846008300781250000e-01,4.725745195012835609e+01
1.596679687500000000e-01,4.087468814730890898e+01
1.779022216796875000e-01,4.554262128339779991e+01
1.909790039062500000e-01,4.889025199271006983e+01
1.675720214843750000e-01,4.289811020964703658e+01
1.996307373046875000e-01,5.110507884472885110e+01
2.050323486328125000e-01,5.248788079466645229e+01
2.109985351562500000e-01,5.401521289191394004e+01
2.083435058593750000e-01,5.333553057753783833e+01
1.936645507812500000e-01,4.957774674748132071e+01
2.147064208984375000e-01,5.496442439992200235e+01
2.031250000000000000e-01,5.199960326997096161e+01
1.880950927734375000e-01,4.815197637537050213e+01
1.990051269531250000e-01,5.094492381662873726e+01
1.954956054687500000e-01,5.004649317118899177e+01
1.959838867187500000e-01,5.017149221751103738e+01
1.900939941406250000e-01,4.866369122125138347e+01
1.749114990234375000e-01,4.477700212467527763e+01
1.878509521484375000e-01,4.808947685220946511e+01
2.241210937500000000e-01,5.737456226181892305e+01
1.771240234375000000e-01,4.534340405332199708e+01
1.988677978515625000e-01,5.090976783485061929e+01
1.648406982421875000e-01,4.219499069529047119e+01
1.950988769531250000e-01,4.994493144605237234e+01
1.839599609375000000e-01,4.709339070183063569e+01
2.233886718750000000e-01,5.718706369233585463e+01
2.024536132812500000e-01,5.182772958127814178e+01
1.647186279296875000e-01,4.216764703270256831e+01
1.655883789062500000e-01,4.239030158396369785e+01
2.355041503906250000e-01,6.028860252920162566e+01
1.945343017578125000e-01,4.980040129874245025e+01
1.828613281250000000e-01,4.681214284760607569e+01
1.921997070312500000e-01,4.920274960851518387e+01
2.156982421875000000e-01,5.521832871276360777e+01
1.916656494140625000e-01,4.906603190160043226e+01
2.123870849609375000e-01,5.437067892989229279e+01
1.601715087890625000e-01,4.100359341382851142e+01
1.257171630859375000e-01,3.218334820772919613e+01
1.704406738281250000e-01,4.363247960678903326e+01
1.874847412109375000e-01,4.799572756746793800e+01
1.907043457031250000e-01,4.881994002915396180e+01
1.934661865234375000e-01,4.952696588491296836e+01
2.291717529296875000e-01,5.866752114721255396e+01
1.926116943359375000e-01,4.930821755384943117e+01
1.483459472656250000e-01,3.797627276071649760e+01
2.211914062500000000e-01,5.662456798388664936e+01
1.716766357421875000e-01,4.394888344279172543e+01
2.143402099609375000e-01,5.487067511518047525e+01
1.591949462890625000e-01,4.075359532118442019e+01
1.803894042968750000e-01,4.617933517560074819e+01
1.859436035156250000e-01,4.760119932751396021e+01
2.022705078125000000e-01,5.178085493890734625e+01
1.851501464843750000e-01,4.739807587724063609e+01
1.810760498046875000e-01,4.635511508449111773e+01
1.922302246093750000e-01,4.921056204891033303e+01
1.612396240234375000e-01,4.127702882765800041e+01
2.064819335937500000e-01,5.285897171343501810e+01
1.699523925781250000e-01,4.350748056046698764e+01
1.802215576171875000e-01,4.613636675342754501e+01
2.160339355468750000e-01,5.530426555711007097e+01
1.805877685546875000e-01,4.623011603816902948e+01
1.694641113281250000e-01,4.338248151414494203e+01
2.462005615234375000e-01,6.302686288769389478e+01
1.988067626953125000e-01,5.089414295406039912e+01
1.793365478515625000e-01,4.590980598196878759e+01
1.800537109375000000e-01,4.609339833125427077e+01
1.932220458984375000e-01,4.946446636175200240e+01
2.145233154296875000e-01,5.491754975755118551e+01
1.802825927734375000e-01,4.615199163421777229e+01
1.974029541015625000e-01,5.053477069588451798e+01
1.407318115234375000e-01,3.602706888213208458e+01
1.927947998046875000e-01,4.935509219622021249e+01
1.679382324218750000e-01,4.299185949438854948e+01
1.763153076171875000e-01,4.513637438285114456e+01
1.601104736328125000e-01,4.098796853303825571e+01
1.802215576171875000e-01,4.613636675342754501e+01
1.979217529296875000e-01,5.066758218260163460e+01
1.858367919921875000e-01,4.757385578613105537e+01
1.671295166015625000e-01,4.278482982391765432e+01
1.617279052734375000e-01,4.140202787398004602e+01
2.052917480468750000e-01,5.255428653802507455e+01
1.622161865234375000e-01,4.152702692030209164e+01
2.078094482421875000e-01,5.319881287062306541e+01
2.031402587890625000e-01,5.200350949016852553e+01
1.704406738281250000e-01,4.363247960678903326e+01
1.786804199218750000e-01,4.574183851347355301e+01
2.178192138671875000e-01,5.576129332022502183e+01
1.516418457031250000e-01,3.882001632339027708e+01
1.690673828125000000e-01,4.328091978900828707e+01
1.963043212890625000e-01,5.025352284165988692e+01
3.326263427734375000e-01,8.515169408669599704e+01
1.812744140625000000e-01,4.640589594705938481e+01
1.855926513671875000e-01,4.751135626297001124e+01
2.018432617187500000e-01,5.167148077337558476e+01
2.255401611328125000e-01,5.773784074019236812e+01
1.744079589843750000e-01,4.464809685815567519e+01
1.710052490234375000e-01,4.377700975409891271e+01
1.777038574218750000e-01,4.549184042082946178e+01
2.073516845703125000e-01,5.308162626469614054e+01
1.927490234375000000e-01,4.934337353562745676e+01
1.500091552734375000e-01,3.840205076225095127e+01
2.077026367187500000e-01,5.317146932924013214e+01
1.788177490234375000e-01,4.577699449525159991e+01
1.689147949218750000e-01,4.324185758703264071e+01
2.171478271484375000e-01,5.558941963153220200e+01
1.830444335937500000e-01,4.685901748997682859e+01
1.867675781250000000e-01,4.781213521818244061e+01
2.066802978515625000e-01,5.290975257600334913e+01
1.728057861328125000e-01,4.423794373741144170e+01
1.802062988281250000e-01,4.613246053322994555e+01
1.745147705078125000e-01,4.467544039953861557e+01
2.056427001953125000e-01,5.264412960256903062e+01
2.051849365234375000e-01,5.252694299664206312e+01
2.091064453125000000e-01,5.353084158741599197e+01
2.025756835937500000e-01,5.185897934285865318e+01
2.006530761718750000e-01,5.136679559796560568e+01
1.442108154296875000e-01,3.691768708717665248e+01
2.025451660156250000e-01,5.185116690246351112e+01
1.785888671875000000e-01,4.571840119228813393e+01
1.977996826171875000e-01,5.063633242102118714e+01
2.110443115234375000e-01,5.402693155250661050e+01
1.804046630859375000e-01,4.618324139579825527e+01
2.145233154296875000e-01,5.491754975755118551e+01
1.455993652343750000e-01,3.726924705005939131e+01
1.844024658203125000e-01,4.720667108756003216e+01
1.717834472656250000e-01,4.397622698417468001e+01
1.787261962890625000e-01,4.575355717406624478e+01
1.844635009765625000e-01,4.722229596835025234e+01
1.801757812500000000e-01,4.612464809283482481e+01
1.958007812500000000e-01,5.012461757514027738e+01
2.029724121093750000e-01,5.196054106799533656e+01
1.991729736328125000e-01,5.098789223880190491e+01
2.213439941406250000e-01,5.666363018586230282e+01
1.675720214843750000e-01,4.289811020964703658e+01
2.052459716796875000e-01,5.254256787743235435e+01
2.109375000000000000e-01,5.399958801112369144e+01
1.949462890625000000e-01,4.990586924407666203e+01
2.062225341796875000e-01,5.279256597007644558e+01
1.907958984375000000e-01,4.884337735033927430e+01
2.073669433593750000e-01,5.308553248489374710e+01
1.713867187500000000e-01,4.387466525903800374e+01
1.891021728515625000e-01,4.840978690840970700e+01
2.219390869140625000e-01,5.681597277356726039e+01
2.011871337890625000e-01,5.150351330488034307e+01
1.451721191406250000e-01,3.716377895962320110e+01
1.705322265625000000e-01,4.365591692797442391e+01
1.649169921875000000e-01,4.221842789527089934e+01
1.830291748046875000e-01,4.685511126977930019e+01
1.875000000000000000e-01,4.799963378766550193e+01
1.776733398437500000e-01,4.548402798043432682e+01
1.719512939453125000e-01,4.401919540634784767e+01
1.637115478515625000e-01,4.190983649966333502e+01
1.661224365234375000e-01,4.252701929087845656e+01
1.208648681640625000e-01,3.094117018490384652e+01
1.960296630859375000e-01,5.018321087810371495e+01
1.727142333984375000e-01,4.421450641622605104e+01
2.354888916015625000e-01,6.028469630900406884e+01
2.022552490234375000e-01,5.177694871870978943e+01
1.864471435546875000e-01,4.773010459403357686e+01
1.682586669921875000e-01,4.307389011853741323e+01
2.430267333984375000e-01,6.221436908660064802e+01
2.055664062500000000e-01,5.262069236676479989e+01
1.712341308593750000e-01,4.383560305706237870e+01
1.725769042968750000e-01,4.417935043444798282e+01
2.255401611328125000e-01,5.773784074019236812e+01
2.457122802734375000e-01,6.290186384137188469e+01
1.858520507812500000e-01,4.757776200632859087e+01
1.633758544921875000e-01,4.182389965531695708e+01
1.985168457031250000e-01,5.081992477030669164e+01
1.799621582031250000e-01,4.606996101006895827e+01
1.513061523437500000e-01,3.873407947904386361e+01
1.927947998046875000e-01,4.935509219622021249e+01
1.697998046875000000e-01,4.346841835849135549e+01
2.193756103515625000e-01,5.615972778037653512e+01
1.897735595703125000e-01,4.858166059710249840e+01
2.617034912109375000e-01,6.699558260841885726e+01
1.986541748046875000e-01,5.085508075208475987e+01
2.022094726562500000e-01,5.176523005811711897e+01
1.362915039062500000e-01,3.489035880464096095e+01
1.849212646484375000e-01,4.733948257427718431e+01
1.658172607421875000e-01,4.244889488692718515e+01
1.866455078125000000e-01,4.778088545660188657e+01
1.815338134765625000e-01,4.647230169041797865e+01
1.999206542968750000e-01,5.117929702848257278e+01
1.910705566406250000e-01,4.891368931389547470e+01
2.140197753906250000e-01,5.478864449103161860e+01
1.958923339843750000e-01,5.014805489632563962e+01
1.998443603515625000e-01,5.115976592749471052e+01
1.918792724609375000e-01,4.912071898436638406e+01
1.520385742187500000e-01,3.892157804852693204e+01
1.852722167968750000e-01,4.742932563882120434e+01
1.867065429687500000e-01,4.779651033739217070e+01
1.891174316406250000e-01,4.841369312860729224e+01
2.143402099609375000e-01,5.487067511518047525e+01
1.592254638671875000e-01,4.076140776157954804e+01
2.317657470703125000e-01,5.933157858079842129e+01
1.639099121093750000e-01,4.196061736223169447e+01
1.904754638671875000e-01,4.876134672619046739e+01
1.873626708984375000e-01,4.796447780588745502e+01
1.536712646484375000e-01,3.933954360966627206e+01
1.826782226562500000e-01,4.676526820523529437e+01
2.161102294921875000e-01,5.532379665809787639e+01
1.780090332031250000e-01,4.556996482478077581e+01
2.046966552734375000e-01,5.240194395032005303e+01
1.661682128906250000e-01,4.253873795147115544e+01
2.000274658203125000e-01,5.120664056986549184e+01
1.905059814453125000e-01,4.876915916658558814e+01
2.081604003906250000e-01,5.328865593516707122e+01
1.648712158203125000e-01,4.220670923467820757e+01
1.910247802734375000e-01,4.890197065330277582e+01
1.967163085937500000e-01,5.035899078699410580e+01
2.095184326171875000e-01,5.363630953275028190e+01
1.782684326171875000e-01,4.563637056813936255e+01
1.726074218750000000e-01,4.418716287484311778e+01
1.744689941406250000e-01,4.466372173894593089e+01
1.741485595703125000e-01,4.458169111479707425e+01
2.254486083984375000e-01,5.771440341900700588e+01
1.653594970703125000e-01,4.233170828100025318e+01
1.937255859375000000e-01,4.959337162827154799e+01
1.825714111328125000e-01,4.673792466385235400e+01
1.822814941406250000e-01,4.666370648009866073e+01
1.900787353515625000e-01,4.865978500105379823e+01
1.951141357421875000e-01,4.994883766624987942e+01
2.157135009765625000e-01,5.522223493296117169e+01
1.702575683593750000e-01,4.358560496441828747e+01
1.448364257812500000e-01,3.707784211527675922e+01
2.097625732421875000e-01,5.369880905591124787e+01
1.682586669921875000e-01,4.307389011853741323e+01
1.755523681640625000e-01,4.494106337297296960e+01
1.911315917968750000e-01,4.892931419468575172e+01
1.914825439453125000e-01,4.901915725922967937e+01
2.066192626953125000e-01,5.289412769521312185e+01
2.003784179687500000e-01,5.129648363440944792e+01
1.638031005859375000e-01,4.193327382084874699e+01
1.708374023437500000e-01,4.373404133192568821e+01
1.983032226562500000e-01,5.076523768754075405e+01
2.021942138671875000e-01,5.176132383791956215e+01
1.708679199218750000e-01,4.374185377232082317e+01
1.574401855468750000e-01,4.030437999846456876e+01
2.059478759765625000e-01,5.272225400652025940e+01
1.722106933593750000e-01,4.408560114970646993e+01
1.332855224609375000e-01,3.412083342572087474e+01
1.975097656250000000e-01,5.056211423726743703e+01
2.317657470703125000e-01,5.933157858079842129e+01
1.901550292968750000e-01,4.867931610204166049e+01
1.545867919921875000e-01,3.957391682152013601e+01
2.014312744140625000e-01,5.156601282804134456e+01
1.914672851562500000e-01,4.901525103903211544e+01
1.848907470703125000e-01,4.733167013388204225e+01
1.854553222656250000e-01,4.747620028119191460e+01
1.749725341796875000e-01,4.479262700546552622e+01
2.202911376953125000e-01,5.639410099223039907e+01
1.896362304687500000e-01,4.854650461532444439e+01
1.968383789062500000e-01,5.039024054857461721e+01
1.928100585937500000e-01,4.935899841641774088e+01
1.777343750000000000e-01,4.549965286122459673e+01
1.703796386718750000e-01,4.361685472599877755e+01
1.808319091796875000e-01,4.629261556133007360e+01
1.685943603515625000e-01,4.315982696288379117e+01
1.982116699218750000e-01,5.074180036635537761e+01
2.377929687500000000e-01,6.087453555883620027e+01
1.801757812500000000e-01,4.612464809283482481e+01
1.942443847656250000e-01,4.972618311498873567e+01
1.693572998046875000e-01,4.335513797276198034e+01
1.603546142578125000e-01,4.105046805619929984e+01
1.960296630859375000e-01,5.018321087810371495e+01
1.826934814453125000e-01,4.676917442543285119e+01
1.725769042968750000e-01,4.417935043444798282e+01
1.837158203125000000e-01,4.703089117866961288e+01
1.858673095703125000e-01,4.758166822652613348e+01
1.948852539062500000e-01,4.989024436328643475e+01
2.051086425781250000e-01,5.250741189565427192e+01
2.020721435546875000e-01,5.173007407633904364e+01
1.702117919921875000e-01,4.357388630382558858e+01
2.018280029296875000e-01,5.166757455317799952e+01
2.087402343750000000e-01,5.343709230267448618e+01
1.958770751953125000e-01,5.014414867612812543e+01
1.396331787109375000e-01,3.574582102790746774e+01
2.091827392578125000e-01,5.355037268840381870e+01
1.494445800781250000e-01,3.825752061494107181e+01
1.672210693359375000e-01,4.280826714510306630e+01
1.653747558593750000e-01,4.233561450119783132e+01
2.096710205078125000e-01,5.367537173472589984e+01
1.648559570312500000e-01,4.220280301448062943e+01
2.241210937500000000e-01,5.737456226181892305e+01
1.609039306640625000e-01,4.119109198331160115e+01
1.884002685546875000e-01,4.823010077932176642e+01
2.075347900390625000e-01,5.312850090706697159e+01
2.040710449218750000e-01,5.224178892221992498e+01
1.978454589843750000e-01,5.064805108161382208e+01
1.822814941406250000e-01,4.666370648009866073e+01
1.639404296875000000e-01,4.196842980262680811e+01
2.184753417968750000e-01,5.592926078872029905e+01
1.882781982421875000e-01,4.819885101774124081e+01
1.780242919921875000e-01,4.557387104497832553e+01
1.839904785156250000e-01,4.710120314222577775e+01
1.850585937500000000e-01,4.737463855605528096e+01
1.775360107421875000e-01,4.544887199865623728e+01
1.688232421875000000e-01,4.321842026584726426e+01
1.512756347656250000e-01,3.872626703864877129e+01
1.842498779296875000e-01,4.716760888558435738e+01
1.456756591796875000e-01,3.729268422614278933e+01
1.949005126953125000e-01,4.989415058348403420e+01
1.818847656250000000e-01,4.656214475496198446e+01
2.017669677734375000e-01,5.165194967238777934e+01
2.220916748046875000e-01,5.685503497554294228e+01
1.544952392578125000e-01,3.955047950033475246e+01
2.009582519531250000e-01,5.144492000191691972e+01
1.164550781250000000e-01,2.981227254780787206e+01
1.798095703125000000e-01,4.603089880809324796e+01
1.512603759765625000e-01,3.872236081845119315e+01
1.821746826171875000e-01,4.663636293871572747e+01
2.007598876953125000e-01,5.139413913934858158e+01
1.412811279296875000e-01,3.616769280924437879e+01
2.201232910156250000e-01,5.635113257005715326e+01
2.002105712890625000e-01,5.125351521223625184e+01
1.743927001953125000e-01,4.464419063795807574e+01
1.882019042968750000e-01,4.817931991675347803e+01
2.465362548828125000e-01,6.311279973204035798e+01
2.413482666015625000e-01,6.178468486486861622e+01
1.782073974609375000e-01,4.562074568734910684e+01
1.463470458984375000e-01,3.746455791483558784e+01
2.150726318359375000e-01,5.505817368466352946e+01
1.608886718750000000e-01,4.118718576311402302e+01
1.626434326171875000e-01,4.163640108583386734e+01
2.012939453125000000e-01,5.153085684626325502e+01
1.298370361328125000e-01,3.323802766107142759e+01
1.832275390625000000e-01,4.690589213234756727e+01
1.848449707031250000e-01,4.731995147328941442e+01
1.983489990234375000e-01,5.077695634813342451e+01
2.115936279296875000e-01,5.416755547961891182e+01
1.989135742187500000e-01,5.092148649544331107e+01
1.904907226562500000e-01,4.876525294638802421e+01
1.829223632812500000e-01,4.682776772839631718e+01
1.764221191406250000e-01,4.516371792423411335e+01
1.902770996093750000e-01,4.871056586362215057e+01
1.891326904296875000e-01,4.841759934880481353e+01
1.705017089843750000e-01,4.364810448757931027e+01
1.908416748046875000e-01,4.885509601093203003e+01
2.115936279296875000e-01,5.416755547961891182e+01
